athlete_id,date,session_type,minutes,distance_m,hid_m,peak_speed_m_s,accel_hi_count,decel_hi_count,player_load
GPS_007,2026-01-30,PRACTICE,52.9,2493,497,5.99,13,20,86.8
GPS_008,2026-01-30,PRACTICE,42.2,1728,274,6.32,10,14,60.1
GPS_009,2026-01-30,PRACTICE,46.1,2913,206,7.94,17,17,85.3
GPS_010,2026-01-30,PRACTICE,44.9,2409,444,6.17,12,24,89.2
GPS_011,2026-01-30,PRACTICE,27.2,1710,187,8.37,12,14,60.8
GPS_012,2026-01-30,PRACTICE,50.4,3870,446,7.66,17,12,93.3
GPS_001,2026-01-31,OFF,0,0,0,NA,0,0,0
GPS_002,2026-01-31,OFF,0,0,0,NA,0,0,0
GPS_003,2026-01-31,OFF,0,0,0,NA,0,0,0
GPS_004,2026-01-31,OFF,0,0,0,NA,0,0,0
GPS_005,2026-01-31,OFF,0,0,0,NA,0,0,0
GPS_006,2026-01-31,OFF,0,0,0,NA,0,0,0
GPS_007,2026-01-31,OFF,0,0,0,NA,0,0,0
GPS_008,2026-01-31,OFF,0,0,0,NA,0,0,0
GPS_009,2026-01-31,OFF,0,0,0,NA,0,0,0
GPS_010,2026-01-31,OFF,0,0,0,NA,0,0,0
GPS_011,2026-01-31,OFF,0,0,0,NA,0,0,0
GPS_012,2026-01-31,OFF,0,0,0,NA,0,0,0
GPS_001,2026-02-01,OFF,0,0,0,NA,0,0,0
GPS_002,2026-02-01,OFF,0,0,0,NA,0,0,0
GPS_003,2026-02-01,OFF,0,0,0,NA,0,0,0
GPS_004,2026-02-01,OFF,0,0,0,NA,0,0,0
GPS_005,2026-02-01,OFF,0,0,0,NA,0,0,0
GPS_006,2026-02-01,OFF,0,0,0,NA,0,0,0
GPS_007,2026-02-01,OFF,0,0,0,NA,0,0,0
GPS_008,2026-02-01,OFF,0,0,0,NA,0,0,0
GPS_009,2026-02-01,OFF,0,0,0,NA,0,0,0
GPS_010,2026-02-01,OFF,0,0,0,NA,0,0,0
GPS_011,2026-02-01,OFF,0,0,0,NA,0,0,0
GPS_012,2026-02-01,OFF,0,0,0,NA,0,0,0
GPS_001,2026-02-02,PRACTICE,30.5,2021,271,6.98,15,18,84.3
GPS_002,2026-02-02,PRACTICE,29.1,1844,372,7.9,12,13,65.2
GPS_003,2026-02-02,PRACTICE,38.4,1692,134,7,22,19,81.8
GPS_004,2026-02-02,PRACTICE,48.9,2087,318,6.97,22,26,100.8
GPS_005,2026-02-02,PRACTICE,33.1,1527,211,9.11,14,24,77.5
GPS_006,2026-02-02,PRACTICE,22.3,703,59,9.06,8,15,43
GPS_007,2026-02-02,PRACTICE,36.9,2060,398,8.07,11,15,69.6
GPS_008,2026-02-02,PRACTICE,45.4,2134,391,8.61,26,17,95.6
GPS_009,2026-02-02,PRACTICE,51.1,1919,232,6.98,8,13,56.5
GPS_010,2026-02-02,PRACTICE,54,2350,531,7.53,16,14,81.8
GPS_011,2026-02-02,PRACTICE,37.4,2443,253,8.24,11,20,77.3
GPS_012,2026-02-02,PRACTICE,57.4,3702,468,8.51,9,18,89.2
GPS_001,2026-02-03,PRACTICE,54.6,3546,670,6.78,19,22,145.6
GPS_002,2026-02-03,PRACTICE,37.1,1688,392,6.42,18,21,85.2
GPS_003,2026-02-03,PRACTICE,51.6,3546,337,9.46,15,15,88.9
GPS_004,2026-02-03,PRACTICE,53.1,2301,253,9.39,23,8,75.8
GPS_005,2026-02-03,PRACTICE,27.5,1632,221,8.69,17,20,77.3
GPS_006,2026-02-03,PRACTICE,58,2936,399,8.25,17,13,84.3
GPS_007,2026-02-03,PRACTICE,41.2,2776,477,6.38,24,14,96.7
GPS_008,2026-02-03,PRACTICE,47.3,2827,385,8.56,24,14,94.9
GPS_009,2026-02-03,PRACTICE,41.1,1490,159,7.24,3,20,53.4
GPS_010,2026-02-03,PRACTICE,34.7,2357,610,7.61,11,23,89.8
GPS_011,2026-02-03,PRACTICE,58,2839,319,5.39,21,32,115.9
GPS_012,2026-02-03,PRACTICE,55.8,2520,291,8.49,22,10,80.5
GPS_001,2026-02-04,PRACTICE,30.8,1506,296,7.68,14,17,78.4
GPS_002,2026-02-04,PRACTICE,41.8,1662,261,6.64,26,14,83.2
GPS_003,2026-02-04,PRACTICE,47.7,2257,370,7.44,20,22,94.8
GPS_004,2026-02-04,PRACTICE,23.3,915,74,6.43,17,18,63.5
GPS_005,2026-02-04,PRACTICE,37.3,2528,212,7.04,16,12,72.6
GPS_006,2026-02-04,PRACTICE,47,2431,272,8.08,20,15,83.6
GPS_007,2026-02-04,PRACTICE,38.4,1087,165,7.79,8,20,57
GPS_008,2026-02-04,PRACTICE,20.5,812,213,8.06,14,16,58.4
GPS_009,2026-02-04,PRACTICE,26.4,1299,181,7.19,7,14,49
GPS_010,2026-02-04,PRACTICE,32.3,747,141,9.06,11,29,71
GPS_011,2026-02-04,PRACTICE,43.8,1330,152,6.61,16,26,80.1
GPS_012,2026-02-04,PRACTICE,22.9,793,75,8.27,22,22,75.8
GPS_001,2026-02-05,PRACTICE,47.3,2970,412,7.93,12,20,111.5
GPS_002,2026-02-05,PRACTICE,53.2,2941,630,7.07,19,18,100.7
GPS_003,2026-02-05,PRACTICE,36.1,1815,201,8.07,13,15,65.2
GPS_004,2026-02-05,PRACTICE,51.9,1951,122,9.42,21,22,87.1
GPS_005,2026-02-05,PRACTICE,52.2,2479,310,7.1,18,16,83.5
GPS_006,2026-02-05,PRACTICE,41.8,1669,341,6.53,15,7,58.2
GPS_007,2026-02-05,PRACTICE,38.2,2051,348,6.67,9,18,69.7
GPS_008,2026-02-05,PRACTICE,40,2329,303,7.58,17,15,78.9
GPS_009,2026-02-05,PRACTICE,22.3,1124,125,6.83,21,11,62.4
GPS_010,2026-02-05,PRACTICE,47.9,2667,374,6.62,4,9,55.5
GPS_011,2026-02-05,PRACTICE,45.5,2900,369,6.92,8,24,86.2
GPS_012,2026-02-05,PRACTICE,40.4,2135,368,8.28,13,19,78.6
GPS_001,2026-02-06,PRACTICE,15,624,106,7.76,27,4,62.6
GPS_002,2026-02-06,PRACTICE,45.1,3260,473,5.34,13,17,89.4
GPS_003,2026-02-06,PRACTICE,47.9,2639,411,7.4,13,22,89.2
GPS_004,2026-02-06,PRACTICE,32.8,1556,226,7.2,15,8,55.7
GPS_005,2026-02-06,PRACTICE,52.6,2680,366,7.14,20,12,84
GPS_006,2026-02-06,PRACTICE,48.1,2649,248,6.83,11,11,65.7
GPS_007,2026-02-06,PRACTICE,29.5,1505,321,8.61,15,13,65.1
GPS_008,2026-02-06,PRACTICE,31.9,1442,255,6.72,9,14,55.3
GPS_009,2026-02-06,PRACTICE,39.7,2356,377,7.57,24,23,103.5
GPS_010,2026-02-06,PRACTICE,31.6,1628,251,8.36,21,26,93.1
GPS_011,2026-02-06,PRACTICE,31,1428,167,7.88,18,21,77
GPS_012,2026-02-06,PRACTICE,56.3,1852,178,7.49,16,33,96.5
GPS_001,2026-02-07,OFF,0,0,0,NA,0,0,0
GPS_002,2026-02-07,OFF,0,0,0,NA,0,0,0
GPS_003,2026-02-07,OFF,0,0,0,NA,0,0,0
GPS_004,2026-02-07,OFF,0,0,0,NA,0,0,0
GPS_005,2026-02-07,OFF,0,0,0,NA,0,0,0
GPS_006,2026-02-07,OFF,0,0,0,NA,0,0,0
GPS_007,2026-02-07,OFF,0,0,0,NA,0,0,0
GPS_008,2026-02-07,OFF,0,0,0,NA,0,0,0
GPS_009,2026-02-07,OFF,0,0,0,NA,0,0,0
GPS_010,2026-02-07,OFF,0,0,0,NA,0,0,0
GPS_011,2026-02-07,OFF,0,0,0,NA,0,0,0
GPS_012,2026-02-07,OFF,0,0,0,NA,0,0,0
GPS_001,2026-02-08,OFF,0,0,0,NA,0,0,0
GPS_002,2026-02-08,OFF,0,0,0,NA,0,0,0
GPS_003,2026-02-08,OFF,0,0,0,NA,0,0,0
GPS_004,2026-02-08,OFF,0,0,0,NA,0,0,0
GPS_005,2026-02-08,OFF,0,0,0,NA,0,0,0
GPS_006,2026-02-08,OFF,0,0,0,NA,0,0,0
GPS_007,2026-02-08,OFF,0,0,0,NA,0,0,0
GPS_008,2026-02-08,OFF,0,0,0,NA,0,0,0
GPS_009,2026-02-08,OFF,0,0,0,NA,0,0,0
GPS_010,2026-02-08,OFF,0,0,0,NA,0,0,0
GPS_011,2026-02-08,OFF,0,0,0,NA,0,0,0
GPS_012,2026-02-08,OFF,0,0,0,NA,0,0,0
GPS_001,2026-02-09,PRACTICE,66.7,4090,457,8.13,15,13,121.1
GPS_002,2026-02-09,PRACTICE,64.4,3301,673,6.68,8,19,90.3
GPS_003,2026-02-09,PRACTICE,34.1,1228,99,7.73,22,24,83.7
GPS_004,2026-02-09,PRACTICE,28.8,1747,214,7.92,21,21,85.8
GPS_005,2026-02-09,PRACTICE,35.4,2285,251,6.05,16,19,81.6
GPS_006,2026-02-09,PRACTICE,55.4,2211,345,7.37,18,20,87.7
GPS_007,2026-02-09,PRACTICE,31.6,1310,222,7.49,10,24,69.6
GPS_008,2026-02-09,PRACTICE,34.6,1566,308,6.57,14,16,68.4
GPS_009,2026-02-09,PRACTICE,34.2,1467,150,7.38,14,20,69.4
GPS_010,2026-02-09,PRACTICE,39.1,2040,415,7.52,16,0,54.8
GPS_011,2026-02-09,PRACTICE,48.9,1569,174,6.68,14,23,75.5
GPS_012,2026-02-09,PRACTICE,26.1,1411,198,7.92,21,20,80.5
GPS_001,2026-02-10,PRACTICE,41.8,2035,495,6.89,14,27,113.7
GPS_002,2026-02-10,PRACTICE,23.6,1565,324,6.57,22,20,86.7
GPS_003,2026-02-10,PRACTICE,52.9,2188,248,8.34,16,15,74.6
GPS_004,2026-02-10,PRACTICE,51.1,3678,648,7.35,13,3,77
GPS_005,2026-02-10,PRACTICE,44.8,2270,164,8.66,17,3,56.8
GPS_006,2026-02-10,PRACTICE,39.6,2122,173,6.42,14,23,81
GPS_007,2026-02-10,PRACTICE,52.8,2320,392,7.57,14,20,84
GPS_008,2026-02-10,PRACTICE,48.5,1613,367,7.31,9,24,74.8
GPS_009,2026-02-10,PRACTICE,29.7,1074,145,6.21,8,29,69.9
GPS_010,2026-02-10,PRACTICE,68.5,3676,623,8.08,9,21,97.3
GPS_011,2026-02-10,PRACTICE,35.4,1847,223,7.86,15,12,64.5
GPS_012,2026-02-10,PRACTICE,31.3,2062,125,7.74,23,10,73.2
GPS_001,2026-02-11,PRACTICE,46.6,2388,369,7.26,14,17,92
GPS_002,2026-02-11,PRACTICE,44.8,2957,582,8.48,17,11,86.1
GPS_003,2026-02-11,PRACTICE,43.6,3066,370,7.28,14,16,84.9
GPS_004,2026-02-11,PRACTICE,27,1494,160,6.86,19,21,78.9
GPS_005,2026-02-11,PRACTICE,43,2700,227,7.72,17,22,91.2
GPS_006,2026-02-11,PRACTICE,46.1,2227,225,6.96,20,23,92.4
GPS_007,2026-02-11,PRACTICE,65.6,2364,440,5.39,14,21,87.1
GPS_008,2026-02-11,PRACTICE,33.8,1702,319,7.72,23,16,83.5
GPS_009,2026-02-11,PRACTICE,49.8,2519,255,7.32,11,26,87.1
GPS_010,2026-02-11,PRACTICE,33,1319,284,8.02,21,18,78.8
GPS_011,2026-02-11,PRACTICE,45.2,2317,153,7.93,17,14,73.5
GPS_012,2026-02-11,PRACTICE,31.9,2183,241,7.7,23,22,95.4
GPS_001,2026-02-12,PRACTICE,21,1010,204,7.21,12,17,74.1
GPS_002,2026-02-12,PRACTICE,17.8,1273,237,6.88,10,4,39.7
GPS_003,2026-02-12,PRACTICE,51.1,2148,213,8.04,14,23,82.3
GPS_004,2026-02-12,PRACTICE,42.8,1648,213,8.93,23,18,83.3
GPS_005,2026-02-12,PRACTICE,46,1705,236,6.79,21,29,98
GPS_006,2026-02-12,PRACTICE,20.4,1145,143,8.49,13,9,48
GPS_007,2026-02-12,PRACTICE,40.5,2011,397,8.99,21,22,94.5
GPS_008,2026-02-12,PRACTICE,43,2317,547,8.75,20,18,93.8
GPS_009,2026-02-12,PRACTICE,59.3,3718,514,7.17,13,7,80
GPS_010,2026-02-12,PRACTICE,34.7,2318,541,7.6,10,19,80.2
GPS_011,2026-02-12,PRACTICE,50.4,2393,278,6.25,14,16,75.9
GPS_012,2026-02-12,PRACTICE,41.7,2913,393,7.29,20,12,87
GPS_001,2026-02-13,PRACTICE,51.8,2638,661,7.08,18,19,112.7
GPS_002,2026-02-13,PRACTICE,43.7,2143,341,8.21,24,6,74.9
GPS_003,2026-02-13,PRACTICE,43.6,1670,188,6.89,10,13,55.9
GPS_004,2026-02-13,PRACTICE,40.3,1674,246,6.98,19,14,72.4
GPS_005,2026-02-13,PRACTICE,42.9,2212,366,7.57,17,15,79.3
GPS_006,2026-02-13,PRACTICE,42.9,2351,187,6.79,21,23,94.2
GPS_007,2026-02-13,PRACTICE,40.2,1697,208,6.13,14,17,68.7
GPS_008,2026-02-13,PRACTICE,40.5,2593,487,7.85,21,14,90.6
GPS_009,2026-02-13,PRACTICE,50.9,3355,409,6.13,12,16,85.8
GPS_010,2026-02-13,PRACTICE,40,1288,173,7.24,13,16,60.7
GPS_011,2026-02-13,PRACTICE,33.2,1496,203,8.41,22,14,74
GPS_012,2026-02-13,PRACTICE,41,2463,291,7.81,18,10,73.9
GPS_001,2026-02-14,OFF,0,0,0,NA,0,0,0
GPS_002,2026-02-14,OFF,0,0,0,NA,0,0,0
GPS_003,2026-02-14,OFF,0,0,0,NA,0,0,0
GPS_004,2026-02-14,OFF,0,0,0,NA,0,0,0
GPS_005,2026-02-14,OFF,0,0,0,NA,0,0,0
GPS_006,2026-02-14,OFF,0,0,0,NA,0,0,0
GPS_007,2026-02-14,OFF,0,0,0,NA,0,0,0
GPS_008,2026-02-14,OFF,0,0,0,NA,0,0,0
GPS_009,2026-02-14,OFF,0,0,0,NA,0,0,0
GPS_010,2026-02-14,OFF,0,0,0,NA,0,0,0
GPS_011,2026-02-14,OFF,0,0,0,NA,0,0,0
GPS_012,2026-02-14,OFF,0,0,0,NA,0,0,0
GPS_001,2026-02-15,OFF,0,0,0,NA,0,0,0
GPS_002,2026-02-15,OFF,0,0,0,NA,0,0,0
GPS_003,2026-02-15,OFF,0,0,0,NA,0,0,0
GPS_004,2026-02-15,OFF,0,0,0,NA,0,0,0
GPS_005,2026-02-15,OFF,0,0,0,NA,0,0,0
GPS_006,2026-02-15,OFF,0,0,0,NA,0,0,0
GPS_007,2026-02-15,OFF,0,0,0,NA,0,0,0
GPS_008,2026-02-15,OFF,0,0,0,NA,0,0,0
GPS_009,2026-02-15,OFF,0,0,0,NA,0,0,0
GPS_010,2026-02-15,OFF,0,0,0,NA,0,0,0
GPS_011,2026-02-15,OFF,0,0,0,NA,0,0,0
GPS_012,2026-02-15,OFF,0,0,0,NA,0,0,0
GPS_001,2026-02-16,PRACTICE,41.1,1851,390,6.97,6,15,70.4
GPS_002,2026-02-16,PRACTICE,37.6,1437,182,8.07,11,16,59.4
GPS_003,2026-02-16,PRACTICE,38,2374,243,8.14,7,10,55.3
GPS_004,2026-02-16,PRACTICE,43.5,2343,427,6.48,15,11,73.1
GPS_005,2026-02-16,PRACTICE,57.8,3802,176,7.42,13,19,90.4
GPS_006,2026-02-16,PRACTICE,29.9,1162,108,6.23,27,24,90.8
GPS_007,2026-02-16,PRACTICE,49.1,3532,850,8.17,18,18,110.6
GPS_008,2026-02-16,PRACTICE,34.7,1704,318,7.05,17,13,70
GPS_009,2026-02-16,PRACTICE,30.1,1536,125,8.29,13,22,71
GPS_010,2026-02-16,PRACTICE,50.9,2811,549,6.49,20,23,106.3
GPS_011,2026-02-16,PRACTICE,28.5,1301,140,8.52,1,20,48
GPS_012,2026-02-16,PRACTICE,32,1745,170,7.01,17,13,66.7
GPS_001,2026-02-17,PRACTICE,52.6,2408,348,6.86,6,21,91.4
GPS_002,2026-02-17,PRACTICE,40.9,2242,402,7.14,7,31,89.5
GPS_003,2026-02-17,PRACTICE,58.6,2532,457,6.63,21,14,89.2
GPS_004,2026-02-17,PRACTICE,70.4,3111,410,5.74,11,20,87.9
GPS_005,2026-02-17,PRACTICE,44.1,2687,326,7.51,13,15,77
GPS_006,2026-02-17,PRACTICE,50,3777,312,8.95,13,15,87.6
GPS_007,2026-02-17,PRACTICE,43.2,2140,486,7.58,15,9,69.5
GPS_008,2026-02-17,PRACTICE,36.1,1630,234,7.71,26,4,67.2
GPS_009,2026-02-17,PRACTICE,34.5,2155,231,8.86,19,23,90.3
GPS_010,2026-02-17,PRACTICE,53.3,2649,407,7.3,13,12,74.2
GPS_011,2026-02-17,PRACTICE,49.7,2964,299,6.8,13,12,74.6
GPS_012,2026-02-17,PRACTICE,47,1662,135,7.77,20,11,66.5
GPS_001,2026-02-18,PRACTICE,51.3,2971,638,7.46,6,18,97.8
GPS_002,2026-02-18,PRACTICE,30.1,2249,371,7.25,17,6,66.3
GPS_003,2026-02-18,PRACTICE,30.5,1675,226,7.69,21,11,70.4
GPS_004,2026-02-18,PRACTICE,43.6,2870,281,7.27,9,7,59.7
GPS_005,2026-02-18,PRACTICE,47.7,2555,144,6.87,14,30,95.2
GPS_006,2026-02-18,PRACTICE,54.1,3396,499,6.13,16,6,79.4
GPS_007,2026-02-18,PRACTICE,57.5,2793,330,6.73,3,11,57.2
GPS_008,2026-02-18,PRACTICE,43.9,2113,438,6.93,21,17,89.1
GPS_009,2026-02-18,PRACTICE,30.4,1733,230,7.72,17,12,66.6
GPS_010,2026-02-18,PRACTICE,29.4,1693,306,7.31,6,8,45.6
GPS_011,2026-02-18,PRACTICE,31.8,2092,287,6.9,8,23,74.6
GPS_012,2026-02-18,PRACTICE,56.6,3537,498,6.44,14,16,92.8
GPS_001,2026-02-19,PRACTICE,46.2,2069,544,7.53,14,17,91.4
GPS_002,2026-02-19,PRACTICE,57.6,2846,504,8.41,11,6,66.6
GPS_003,2026-02-19,PRACTICE,34.9,1756,108,6.88,8,25,69.8
GPS_004,2026-02-19,PRACTICE,41.5,2458,283,8.45,22,19,93.2
GPS_005,2026-02-19,PRACTICE,48.7,1832,276,6.99,16,17,74.7
GPS_006,2026-02-19,PRACTICE,45.7,2878,436,9.51,23,10,89.2
GPS_007,2026-02-19,PRACTICE,29.7,1569,335,7.18,10,17,64.6
GPS_008,2026-02-19,PRACTICE,26.4,1421,154,8.27,14,20,69.1
GPS_009,2026-02-19,PRACTICE,16.3,986,70,7.88,18,23,73.1
GPS_010,2026-02-19,PRACTICE,48.8,2531,278,7.38,18,19,87.8
GPS_011,2026-02-19,PRACTICE,48.3,2178,195,6.64,18,13,73.2
GPS_012,2026-02-19,PRACTICE,41.9,1885,264,7.72,16,24,85.5
GPS_001,2026-02-20,PRACTICE,63.4,2959,409,8.31,13,9,84.3
GPS_002,2026-02-20,PRACTICE,44.9,2491,359,7.4,13,25,90.9
GPS_003,2026-02-20,PRACTICE,36.8,1382,180,7.32,17,17,69.3
GPS_004,2026-02-20,PRACTICE,54.3,2130,389,9,12,14,70
GPS_005,2026-02-20,PRACTICE,52.5,3243,272,6.84,17,12,82.7
GPS_006,2026-02-20,PRACTICE,34.6,1540,113,7.26,4,14,45.2
GPS_007,2026-02-20,PRACTICE,42.7,2050,338,7.03,11,15,67.9
GPS_008,2026-02-20,PRACTICE,51.3,3892,812,8.97,16,25,120.7
GPS_009,2026-02-20,PRACTICE,52,2508,213,8.29,11,21,78.4
GPS_010,2026-02-20,PRACTICE,40.6,1969,321,7.78,16,16,75.7
GPS_011,2026-02-20,PRACTICE,28.5,1655,158,7.23,26,29,103
GPS_012,2026-02-20,PRACTICE,59.4,3644,431,8.47,24,16,107.2
GPS_001,2026-02-21,OFF,0,0,0,NA,0,0,0
GPS_002,2026-02-21,OFF,0,0,0,NA,0,0,0
GPS_003,2026-02-21,OFF,0,0,0,NA,0,0,0
GPS_004,2026-02-21,OFF,0,0,0,NA,0,0,0
GPS_005,2026-02-21,OFF,0,0,0,NA,0,0,0
GPS_006,2026-02-21,OFF,0,0,0,NA,0,0,0
GPS_007,2026-02-21,OFF,0,0,0,NA,0,0,0
GPS_008,2026-02-21,OFF,0,0,0,NA,0,0,0
GPS_009,2026-02-21,OFF,0,0,0,NA,0,0,0
GPS_010,2026-02-21,OFF,0,0,0,NA,0,0,0
GPS_011,2026-02-21,OFF,0,0,0,NA,0,0,0
GPS_012,2026-02-21,OFF,0,0,0,NA,0,0,0
GPS_001,2026-02-22,OFF,0,0,0,NA,0,0,0
GPS_002,2026-02-22,OFF,0,0,0,NA,0,0,0
GPS_003,2026-02-22,OFF,0,0,0,NA,0,0,0
GPS_004,2026-02-22,OFF,0,0,0,NA,0,0,0
GPS_005,2026-02-22,OFF,0,0,0,NA,0,0,0
GPS_006,2026-02-22,OFF,0,0,0,NA,0,0,0
GPS_007,2026-02-22,OFF,0,0,0,NA,0,0,0
GPS_008,2026-02-22,OFF,0,0,0,NA,0,0,0
GPS_009,2026-02-22,OFF,0,0,0,NA,0,0,0
GPS_010,2026-02-22,OFF,0,0,0,NA,0,0,0
GPS_011,2026-02-22,OFF,0,0,0,NA,0,0,0
GPS_012,2026-02-22,OFF,0,0,0,NA,0,0,0
GPS_001,2026-02-23,PRACTICE,41.2,1695,340,8.79,10,3,54.2
GPS_002,2026-02-23,PRACTICE,42.3,2360,415,5.64,12,12,70
GPS_003,2026-02-23,PRACTICE,15.6,925,146,8.12,20,13,62.4
GPS_004,2026-02-23,PRACTICE,56.8,3169,481,6.3,11,30,105.2
GPS_005,2026-02-23,PRACTICE,38.8,2246,199,7.92,20,16,81.4
GPS_006,2026-02-23,PRACTICE,35.7,1460,142,6.77,21,15,72.1
GPS_007,2026-02-23,PRACTICE,42.2,2094,416,7.41,20,26,100.3
GPS_008,2026-02-23,PRACTICE,48.3,2919,499,7.7,17,14,88.1
GPS_009,2026-02-23,PRACTICE,58.5,3939,410,8.61,20,20,109.7
GPS_010,2026-02-23,PRACTICE,46.1,1972,317,7.51,15,16,74.2
GPS_011,2026-02-23,PRACTICE,30.2,1059,47,8.53,24,13,67.3
GPS_012,2026-02-23,PRACTICE,41.2,2211,319,8.07,18,18,84.1
GPS_001,2026-02-24,PRACTICE,43.1,2428,436,6.76,14,19,93.6
GPS_002,2026-02-24,PRACTICE,43.7,2709,488,7.1,22,24,108.3
GPS_003,2026-02-24,PRACTICE,52.3,3547,552,5.01,16,16,97.3
GPS_004,2026-02-24,PRACTICE,41.1,2133,154,6.95,19,13,73.2
GPS_005,2026-02-24,PRACTICE,33.8,1298,203,7.74,8,12,48
GPS_006,2026-02-24,PRACTICE,56.6,2024,279,7.45,18,19,82.7
GPS_007,2026-02-24,PRACTICE,70.8,2486,508,6.81,21,15,91.6
GPS_008,2026-02-24,PRACTICE,38.8,2026,248,6.97,15,20,79
GPS_009,2026-02-24,PRACTICE,51.9,2942,260,7.64,24,14,92.9
GPS_010,2026-02-24,PRACTICE,53.4,2441,469,7.56,11,14,73.6
GPS_011,2026-02-24,PRACTICE,51.7,3430,336,5.74,18,9,83.2
GPS_012,2026-02-24,PRACTICE,37.7,2206,264,6.76,18,20,85.6
GPS_001,2026-02-25,PRACTICE,49,2450,450,7.44,20,22,117.2
GPS_002,2026-02-25,PRACTICE,54.9,3277,676,8.2,26,11,105.2
GPS_003,2026-02-25,PRACTICE,73.4,4201,622,5.86,16,30,126.5
GPS_004,2026-02-25,PRACTICE,46.2,2256,290,7.44,19,17,83.8
GPS_005,2026-02-25,PRACTICE,42.8,2455,299,6.46,17,6,66.5
GPS_006,2026-02-25,PRACTICE,32,2119,219,8.14,5,20,64.2
GPS_007,2026-02-25,PRACTICE,42.1,2573,438,7.14,13,19,84.7
GPS_008,2026-02-25,PRACTICE,49.4,2911,440,7.18,10,15,77.6
GPS_009,2026-02-25,PRACTICE,49,2311,64,6.83,12,20,72.7
GPS_010,2026-02-25,PRACTICE,32.5,1764,296,6.26,10,20,70
GPS_011,2026-02-25,PRACTICE,42.1,1743,244,6.47,15,21,77.5
GPS_012,2026-02-25,PRACTICE,30.6,1721,204,7.14,16,10,61.3
GPS_001,2026-02-26,PRACTICE,46.3,2226,479,7.93,10,22,103.5
GPS_002,2026-02-26,PRACTICE,43,1881,321,7.78,18,13,73.3
GPS_003,2026-02-26,PRACTICE,54.8,2352,261,8.91,22,12,81.1
GPS_004,2026-02-26,PRACTICE,43.6,2315,168,7.71,11,26,82.9
GPS_005,2026-02-26,PRACTICE,52.6,2635,303,7.1,17,6,68.4
GPS_006,2026-02-26,PRACTICE,48.2,2091,237,7.94,18,22,86.8
GPS_007,2026-02-26,PRACTICE,33.1,1763,301,7.23,10,6,49.1
GPS_008,2026-02-26,PRACTICE,26.3,1861,267,8.57,12,21,74.8
GPS_009,2026-02-26,PRACTICE,41.6,2945,280,7.56,14,21,89
GPS_010,2026-02-26,PRACTICE,65.1,2913,661,9.38,15,14,89.1
GPS_011,2026-02-26,PRACTICE,50,2278,396,5.68,18,9,73.2
GPS_012,2026-02-26,PRACTICE,47.5,2526,229,6.48,14,15,74.5
GPS_001,2026-02-27,PRACTICE,48.7,2384,431,8.1,16,19,102.6
GPS_002,2026-02-27,PRACTICE,55.5,3959,652,8,12,31,120.4
GPS_003,2026-02-27,PRACTICE,59.7,3446,375,7.49,18,12,88.8
GPS_004,2026-02-27,PRACTICE,52.1,3048,492,5.81,9,20,86.3
GPS_005,2026-02-27,PRACTICE,55.6,3250,549,6.82,25,10,98.7
GPS_006,2026-02-27,PRACTICE,52.9,2613,382,8.35,4,4,47.7
GPS_007,2026-02-27,PRACTICE,56.7,3476,759,8.3,13,11,89.7
GPS_008,2026-02-27,PRACTICE,54.2,2064,509,7.07,7,25,81.4
GPS_009,2026-02-27,PRACTICE,25.2,1322,139,7.16,20,16,70.7
GPS_010,2026-02-27,PRACTICE,34.1,2266,508,6.25,14,22,89.4
GPS_011,2026-02-27,PRACTICE,39.5,1328,164,7.41,9,7,41.4
GPS_012,2026-02-27,PRACTICE,41.8,1738,272,7.82,9,18,64.7
GPS_001,2026-02-28,OFF,0,0,0,NA,0,0,0
GPS_002,2026-02-28,OFF,0,0,0,NA,0,0,0
GPS_003,2026-02-28,OFF,0,0,0,NA,0,0,0
GPS_004,2026-02-28,OFF,0,0,0,NA,0,0,0
GPS_005,2026-02-28,OFF,0,0,0,NA,0,0,0
GPS_006,2026-02-28,OFF,0,0,0,NA,0,0,0
GPS_007,2026-02-28,OFF,0,0,0,NA,0,0,0
GPS_008,2026-02-28,OFF,0,0,0,NA,0,0,0
GPS_009,2026-02-28,OFF,0,0,0,NA,0,0,0
GPS_010,2026-02-28,OFF,0,0,0,NA,0,0,0
GPS_011,2026-02-28,OFF,0,0,0,NA,0,0,0
GPS_012,2026-02-28,OFF,0,0,0,NA,0,0,0
GPS_001,2026-03-01,OFF,0,0,0,NA,0,0,0
GPS_002,2026-03-01,OFF,0,0,0,NA,0,0,0
GPS_003,2026-03-01,OFF,0,0,0,NA,0,0,0
GPS_004,2026-03-01,OFF,0,0,0,NA,0,0,0
GPS_005,2026-03-01,OFF,0,0,0,NA,0,0,0
GPS_006,2026-03-01,OFF,0,0,0,NA,0,0,0
GPS_007,2026-03-01,OFF,0,0,0,NA,0,0,0
GPS_008,2026-03-01,OFF,0,0,0,NA,0,0,0
GPS_009,2026-03-01,OFF,0,0,0,NA,0,0,0
GPS_010,2026-03-01,OFF,0,0,0,NA,0,0,0
GPS_011,2026-03-01,OFF,0,0,0,NA,0,0,0
GPS_012,2026-03-01,OFF,0,0,0,NA,0,0,0
GPS_001,2026-03-02,PRACTICE,31.3,2368,407,9.06,27,27,128.7
GPS_002,2026-03-02,PRACTICE,44.6,1821,253,7.07,13,17,69.5
GPS_003,2026-03-02,PRACTICE,35.3,2079,159,6.92,12,25,80.3
