athlete_id,date,session_type,minutes,distance_m,hid_m,peak_speed_m_s,accel_hi_count,decel_hi_count,player_load
GPS_006,2026-01-30,PRACTICE,43.3,1827,212,7.97,16,17,73.1
GPS_007,2026-01-30,PRACTICE,61.8,2086,392,9.09,25,16,92.2
GPS_008,2026-01-30,PRACTICE,46,3451,640,7.98,9,7,74.5
GPS_009,2026-01-30,PRACTICE,41.5,1915,254,6.66,18,12,70.5
GPS_010,2026-01-30,PRACTICE,43.4,3047,810,6.04,7,15,83.7
GPS_011,2026-01-30,PRACTICE,47.8,1696,260,6.92,15,23,80.5
GPS_012,2026-01-30,PRACTICE,33.5,1705,311,7.49,9,4,44.3
GPS_001,2026-01-31,OFF,0,0,0,NA,0,0,0
GPS_002,2026-01-31,OFF,0,0,0,NA,0,0,0
GPS_003,2026-01-31,OFF,0,0,0,NA,0,0,0
GPS_004,2026-01-31,OFF,0,0,0,NA,0,0,0
GPS_005,2026-01-31,OFF,0,0,0,NA,0,0,0
GPS_006,2026-01-31,OFF,0,0,0,NA,0,0,0
GPS_007,2026-01-31,OFF,0,0,0,NA,0,0,0
GPS_008,2026-01-31,OFF,0,0,0,NA,0,0,0
GPS_009,2026-01-31,OFF,0,0,0,NA,0,0,0
GPS_010,2026-01-31,OFF,0,0,0,NA,0,0,0
GPS_011,2026-01-31,OFF,0,0,0,NA,0,0,0
GPS_012,2026-01-31,OFF,0,0,0,NA,0,0,0
GPS_001,2026-02-01,OFF,0,0,0,NA,0,0,0
GPS_002,2026-02-01,OFF,0,0,0,NA,0,0,0
GPS_003,2026-02-01,OFF,0,0,0,NA,0,0,0
GPS_004,2026-02-01,OFF,0,0,0,NA,0,0,0
GPS_005,2026-02-01,OFF,0,0,0,NA,0,0,0
GPS_006,2026-02-01,OFF,0,0,0,NA,0,0,0
GPS_007,2026-02-01,OFF,0,0,0,NA,0,0,0
GPS_008,2026-02-01,OFF,0,0,0,NA,0,0,0
GPS_009,2026-02-01,OFF,0,0,0,NA,0,0,0
GPS_010,2026-02-01,OFF,0,0,0,NA,0,0,0
GPS_011,2026-02-01,OFF,0,0,0,NA,0,0,0
GPS_012,2026-02-01,OFF,0,0,0,NA,0,0,0
GPS_001,2026-02-02,PRACTICE,52.5,2917,591,6.8,16,28,126.8
GPS_002,2026-02-02,PRACTICE,51.2,2893,324,7.23,10,7,62.5
GPS_003,2026-02-02,PRACTICE,34.7,1812,244,7.2,15,24,82.7
GPS_004,2026-02-02,PRACTICE,70.2,3985,671,8.61,12,14,95.6
GPS_005,2026-02-02,PRACTICE,15,749,128,8.81,12,15,51.2
GPS_006,2026-02-02,PRACTICE,48.8,1675,201,8.19,14,31,89.3
GPS_007,2026-02-02,PRACTICE,37,1867,330,6.49,20,18,83.9
GPS_008,2026-02-02,PRACTICE,44,2251,488,7.41,23,20,99.2
GPS_009,2026-02-02,PRACTICE,31,853,147,7.1,15,27,75.2
GPS_010,2026-02-02,PRACTICE,39.4,2447,545,9.46,13,13,77.1
GPS_011,2026-02-02,PRACTICE,35.6,1454,133,7.6,20,16,71.9
GPS_012,2026-02-02,PRACTICE,47.2,2783,268,8.47,11,23,85.5
GPS_001,2026-02-03,PRACTICE,46.8,2576,324,6.72,6,20,82.2
GPS_002,2026-02-03,PRACTICE,49.7,2101,442,8.73,19,12,78.6
GPS_003,2026-02-03,PRACTICE,46.2,2543,273,8.31,15,13,74.3
GPS_004,2026-02-03,PRACTICE,41.1,2708,372,7.59,2,12,57.4
GPS_005,2026-02-03,PRACTICE,41,2231,244,7.86,3,20,62.9
GPS_006,2026-02-03,PRACTICE,61.6,3046,429,6.67,17,15,89.2
GPS_007,2026-02-03,PRACTICE,50.9,2696,361,7.04,21,24,103.5
GPS_008,2026-02-03,PRACTICE,41.4,2035,230,7.39,19,21,86.1
GPS_009,2026-02-03,PRACTICE,57.8,2071,337,8.21,14,11,66.6
GPS_010,2026-02-03,PRACTICE,46.7,2533,607,8.05,24,19,105
GPS_011,2026-02-03,PRACTICE,41,1753,222,7.76,10,15,60.6
GPS_012,2026-02-03,PRACTICE,31.3,1124,71,6.56,13,16,56.5
GPS_001,2026-02-04,PRACTICE,45.6,1464,294,7.06,11,17,77.2
GPS_002,2026-02-04,PRACTICE,47.4,2302,406,6.65,18,22,93.2
GPS_003,2026-02-04,PRACTICE,35.3,2087,283,7.18,6,18,63.9
GPS_004,2026-02-04,PRACTICE,31.5,1151,128,6.43,6,14,44.7
GPS_005,2026-02-04,PRACTICE,28,1255,148,6.6,4,16,46.3
GPS_006,2026-02-04,PRACTICE,32.8,1878,244,7.27,15,14,68.4
GPS_007,2026-02-04,PRACTICE,53.2,2075,491,5.67,23,0,67.5
GPS_008,2026-02-04,PRACTICE,46.9,3204,558,7.27,25,18,110.5
GPS_009,2026-02-04,PRACTICE,32.3,1418,173,7.07,10,13,53
GPS_010,2026-02-04,PRACTICE,25.4,1208,374,7.43,13,4,46.9
GPS_011,2026-02-04,PRACTICE,15,978,102,5.8,10,28,69.3
GPS_012,2026-02-04,PRACTICE,32.2,1872,212,7.84,17,22,82.5
GPS_001,2026-02-05,PRACTICE,47,2891,531,8.6,17,14,115.1
GPS_002,2026-02-05,PRACTICE,29.4,1191,243,6.13,20,9,61.5
GPS_003,2026-02-05,PRACTICE,45.2,2878,413,6.33,5,5,54.1
GPS_004,2026-02-05,PRACTICE,60.2,3155,490,8.78,7,28,96.3
GPS_005,2026-02-05,PRACTICE,19.3,1110,128,7.65,12,23,66.8
GPS_006,2026-02-05,PRACTICE,40.7,2150,182,7.17,11,18,69.5
GPS_007,2026-02-05,PRACTICE,31.8,1608,328,8.45,18,21,82.8
GPS_008,2026-02-05,PRACTICE,52.1,3889,592,6.4,14,13,94.2
GPS_009,2026-02-05,PRACTICE,42.1,1615,144,8.44,6,19,57.2
GPS_010,2026-02-05,PRACTICE,45.7,3086,509,6.33,22,17,102.1
GPS_011,2026-02-05,PRACTICE,43.9,2147,279,8.89,18,15,77.9
GPS_012,2026-02-05,PRACTICE,44.4,1988,163,7.15,11,22,73.4
GPS_001,2026-02-06,PRACTICE,45.5,2717,459,7.83,8,12,82.3
GPS_002,2026-02-06,PRACTICE,31.8,1531,277,9.02,13,16,65.7
GPS_003,2026-02-06,PRACTICE,55.5,3443,400,7.28,9,14,78.9
GPS_004,2026-02-06,PRACTICE,58.1,2464,273,7.58,24,5,75
GPS_005,2026-02-06,PRACTICE,40.4,1667,203,5.66,14,19,71.2
GPS_006,2026-02-06,PRACTICE,40.1,2641,375,7.32,15,27,98.8
GPS_007,2026-02-06,PRACTICE,22.7,1367,330,8.04,20,23,86.4
GPS_008,2026-02-06,PRACTICE,43.7,2219,372,7.98,18,25,96
GPS_009,2026-02-06,PRACTICE,18.3,1060,104,6.97,25,12,68.7
GPS_010,2026-02-06,PRACTICE,39.9,2116,318,6.6,18,16,80.1
GPS_011,2026-02-06,PRACTICE,26.4,1405,176,7.47,26,22,90.4
GPS_012,2026-02-06,PRACTICE,33.5,1589,215,9.1,12,14,60.3
GPS_001,2026-02-07,OFF,0,0,0,NA,0,0,0
GPS_002,2026-02-07,OFF,0,0,0,NA,0,0,0
GPS_003,2026-02-07,OFF,0,0,0,NA,0,0,0
GPS_004,2026-02-07,OFF,0,0,0,NA,0,0,0
GPS_005,2026-02-07,OFF,0,0,0,NA,0,0,0
GPS_006,2026-02-07,OFF,0,0,0,NA,0,0,0
GPS_007,2026-02-07,OFF,0,0,0,NA,0,0,0
GPS_008,2026-02-07,OFF,0,0,0,NA,0,0,0
GPS_009,2026-02-07,OFF,0,0,0,NA,0,0,0
GPS_010,2026-02-07,OFF,0,0,0,NA,0,0,0
GPS_011,2026-02-07,OFF,0,0,0,NA,0,0,0
GPS_012,2026-02-07,OFF,0,0,0,NA,0,0,0
GPS_001,2026-02-08,OFF,0,0,0,NA,0,0,0
GPS_002,2026-02-08,OFF,0,0,0,NA,0,0,0
GPS_003,2026-02-08,OFF,0,0,0,NA,0,0,0
GPS_004,2026-02-08,OFF,0,0,0,NA,0,0,0
GPS_005,2026-02-08,OFF,0,0,0,NA,0,0,0
GPS_006,2026-02-08,OFF,0,0,0,NA,0,0,0
GPS_007,2026-02-08,OFF,0,0,0,NA,0,0,0
GPS_008,2026-02-08,OFF,0,0,0,NA,0,0,0
GPS_009,2026-02-08,OFF,0,0,0,NA,0,0,0
GPS_010,2026-02-08,OFF,0,0,0,NA,0,0,0
GPS_011,2026-02-08,OFF,0,0,0,NA,0,0,0
GPS_012,2026-02-08,OFF,0,0,0,NA,0,0,0
GPS_001,2026-02-09,PRACTICE,37.3,1340,291,6.07,17,20,92.1
GPS_002,2026-02-09,PRACTICE,27.5,1835,256,7.65,22,18,84.7
GPS_003,2026-02-09,PRACTICE,53,1657,153,6.65,16,24,80.4
GPS_004,2026-02-09,PRACTICE,45.2,2856,473,8.12,20,12,88.4
GPS_005,2026-02-09,PRACTICE,32.4,1721,271,6.94,15,18,73.5
GPS_006,2026-02-09,PRACTICE,33.1,2148,293,8.16,16,23,87.3
GPS_007,2026-02-09,PRACTICE,29.1,1703,212,6.54,19,27,91.3
GPS_008,2026-02-09,PRACTICE,45.7,3108,426,6.67,16,25,103.2
GPS_009,2026-02-09,PRACTICE,51.2,2690,222,7.3,14,12,71.4
GPS_010,2026-02-09,PRACTICE,37.2,2289,380,7.99,10,13,66.9
GPS_011,2026-02-09,PRACTICE,52.7,2155,296,7.91,21,14,81.5
GPS_012,2026-02-09,PRACTICE,38.6,1985,201,7.07,26,16,87.9
GPS_001,2026-02-10,PRACTICE,44.7,3009,665,6.72,21,15,118.7
GPS_002,2026-02-10,PRACTICE,53.7,3220,731,8.05,21,24,118
GPS_003,2026-02-10,PRACTICE,33.9,1249,115,7.42,12,19,61.9
GPS_004,2026-02-10,PRACTICE,43.2,1995,236,7.98,16,18,76.9
GPS_005,2026-02-10,PRACTICE,47.6,2562,303,9.08,16,10,72.2
GPS_006,2026-02-10,PRACTICE,37.6,1629,170,7.61,19,16,73.1
GPS_007,2026-02-10,PRACTICE,43.6,1934,355,8.61,14,13,68.7
GPS_008,2026-02-10,PRACTICE,46.2,3247,484,6.57,11,6,70.1
GPS_009,2026-02-10,PRACTICE,54.4,2245,357,7.45,15,19,82.4
GPS_010,2026-02-10,PRACTICE,51.7,2830,533,7.3,31,14,109.1
GPS_011,2026-02-10,PRACTICE,37.9,2323,341,6.28,13,30,96.2
GPS_012,2026-02-10,PRACTICE,48.4,2646,243,7.87,21,14,85
GPS_001,2026-02-11,PRACTICE,58.3,2952,423,6.55,6,20,96.8
GPS_002,2026-02-11,PRACTICE,35.4,2106,434,7.9,32,26,118.9
GPS_003,2026-02-11,PRACTICE,56.9,2698,251,6.87,7,21,75.3
GPS_004,2026-02-11,PRACTICE,27.6,1907,238,7.06,16,12,67
GPS_005,2026-02-11,PRACTICE,32.6,1511,133,7.2,16,7,52.9
GPS_006,2026-02-11,PRACTICE,43.4,1751,190,6.33,14,21,74.7
GPS_007,2026-02-11,PRACTICE,24.1,422,79,8.34,6,12,33.2
GPS_008,2026-02-11,PRACTICE,45.4,2513,545,7.1,10,14,74.7
GPS_009,2026-02-11,PRACTICE,19.6,822,84,8.21,22,17,68.8
GPS_010,2026-02-11,PRACTICE,34.2,1814,395,7.35,16,16,76
GPS_011,2026-02-11,PRACTICE,32,1156,153,7.36,15,24,73.9
GPS_012,2026-02-11,PRACTICE,51.8,3248,390,6.59,17,11,84.2
GPS_001,2026-02-12,PRACTICE,30.5,1527,343,7.94,16,18,95.4
GPS_002,2026-02-12,PRACTICE,55.6,3570,659,7.54,16,23,110.7
GPS_003,2026-02-12,PRACTICE,33.5,1938,255,7.13,20,20,85.7
GPS_004,2026-02-12,PRACTICE,38.4,2397,244,8.13,19,15,81.1
GPS_005,2026-02-12,PRACTICE,33.3,1943,316,7.8,23,14,82.8
GPS_006,2026-02-12,PRACTICE,53.3,2917,399,7.55,15,16,85.6
GPS_007,2026-02-12,PRACTICE,28.1,1920,359,7.51,17,11,70.2
GPS_008,2026-02-12,PRACTICE,49.8,2386,547,8.41,3,32,90
GPS_009,2026-02-12,PRACTICE,52.3,2031,301,7.41,23,13,81.8
GPS_010,2026-02-12,PRACTICE,38,2805,428,9.12,20,14,89.8
GPS_011,2026-02-12,PRACTICE,28.3,1404,158,7.87,14,18,66
GPS_012,2026-02-12,PRACTICE,49.6,3101,292,7.33,26,3,81.8
GPS_001,2026-02-13,PRACTICE,31.8,1568,221,8.39,14,19,82.6
GPS_002,2026-02-13,PRACTICE,32.7,1804,424,6.34,17,24,90.1
GPS_003,2026-02-13,PRACTICE,34.8,2019,227,8.49,7,32,84.4
GPS_004,2026-02-13,PRACTICE,32.2,1053,160,5.9,17,6,49
GPS_005,2026-02-13,PRACTICE,59.4,3326,431,8.27,11,23,95
GPS_006,2026-02-13,PRACTICE,48.4,2064,256,8.53,12,18,72
GPS_007,2026-02-13,PRACTICE,45.6,3302,546,6.16,26,27,126.2
GPS_008,2026-02-13,PRACTICE,36,2145,457,7.23,22,16,89.9
GPS_009,2026-02-13,PRACTICE,53,3465,428,6.68,12,27,103.8
GPS_010,2026-02-13,PRACTICE,31.3,1553,313,7.52,21,0,54.9
GPS_011,2026-02-13,PRACTICE,39.8,2124,339,6.92,21,11,77.7
GPS_012,2026-02-13,PRACTICE,53.6,3000,330,7.1,19,23,101.2
GPS_001,2026-02-14,OFF,0,0,0,NA,0,0,0
GPS_002,2026-02-14,OFF,0,0,0,NA,0,0,0
GPS_003,2026-02-14,OFF,0,0,0,NA,0,0,0
GPS_004,2026-02-14,OFF,0,0,0,NA,0,0,0
GPS_005,2026-02-14,OFF,0,0,0,NA,0,0,0
GPS_006,2026-02-14,OFF,0,0,0,NA,0,0,0
GPS_007,2026-02-14,OFF,0,0,0,NA,0,0,0
GPS_008,2026-02-14,OFF,0,0,0,NA,0,0,0
GPS_009,2026-02-14,OFF,0,0,0,NA,0,0,0
GPS_010,2026-02-14,OFF,0,0,0,NA,0,0,0
GPS_011,2026-02-14,OFF,0,0,0,NA,0,0,0
GPS_012,2026-02-14,OFF,0,0,0,NA,0,0,0
GPS_001,2026-02-15,OFF,0,0,0,NA,0,0,0
GPS_002,2026-02-15,OFF,0,0,0,NA,0,0,0
GPS_003,2026-02-15,OFF,0,0,0,NA,0,0,0
GPS_004,2026-02-15,OFF,0,0,0,NA,0,0,0
GPS_005,2026-02-15,OFF,0,0,0,NA,0,0,0
GPS_006,2026-02-15,OFF,0,0,0,NA,0,0,0
GPS_007,2026-02-15,OFF,0,0,0,NA,0,0,0
GPS_008,2026-02-15,OFF,0,0,0,NA,0,0,0
GPS_009,2026-02-15,OFF,0,0,0,NA,0,0,0
GPS_010,2026-02-15,OFF,0,0,0,NA,0,0,0
GPS_011,2026-02-15,OFF,0,0,0,NA,0,0,0
GPS_012,2026-02-15,OFF,0,0,0,NA,0,0,0
GPS_001,2026-02-16,PRACTICE,27.1,1332,343,5.76,20,12,81.3
GPS_002,2026-02-16,PRACTICE,34.2,1755,355,7.87,7,18,63.9
GPS_003,2026-02-16,PRACTICE,30.2,1870,194,6.22,23,25,95.6
GPS_004,2026-02-16,PRACTICE,41.5,2272,316,6.53,14,24,87.6
GPS_005,2026-02-16,PRACTICE,55.8,2643,225,6,18,22,92
GPS_006,2026-02-16,PRACTICE,42,2107,252,8.03,10,8,54.4
GPS_007,2026-02-16,PRACTICE,39.8,1129,182,6.55,20,16,69.8
GPS_008,2026-02-16,PRACTICE,65.7,3638,361,6.24,23,12,97.9
GPS_009,2026-02-16,PRACTICE,35.6,2235,225,5.48,14,3,53.5
GPS_010,2026-02-16,PRACTICE,43.2,1752,310,8.55,23,2,62.8
GPS_011,2026-02-16,PRACTICE,38.5,2059,216,7.16,18,24,89
GPS_012,2026-02-16,PRACTICE,32.5,1539,217,6.59,18,27,88.3
GPS_001,2026-02-17,PRACTICE,48.4,2139,514,6.92,19,14,94.4
GPS_002,2026-02-17,PRACTICE,36.5,1950,261,6.1,11,4,48.5
GPS_003,2026-02-17,PRACTICE,50.9,2277,231,8.67,13,26,87.1
GPS_004,2026-02-17,PRACTICE,37.7,1949,218,7.11,7,11,51.9
GPS_005,2026-02-17,PRACTICE,40.5,2690,191,7.04,7,18,69.2
GPS_006,2026-02-17,PRACTICE,33.5,1159,85,8.11,16,23,72.2
GPS_007,2026-02-17,PRACTICE,38.6,1753,439,8.28,8,16,64.5
GPS_008,2026-02-17,PRACTICE,46,2206,447,8.09,15,27,96.2
GPS_009,2026-02-17,PRACTICE,21.1,1381,198,6.81,6,11,44.3
GPS_010,2026-02-17,PRACTICE,31.5,1947,287,6.25,22,9,73.1
GPS_011,2026-02-17,PRACTICE,45,2334,325,6.88,18,21,90
GPS_012,2026-02-17,PRACTICE,30.4,1206,135,7.36,10,11,46.9
GPS_001,2026-02-18,PRACTICE,52.3,2898,499,7.21,18,21,110.8
GPS_002,2026-02-18,PRACTICE,31.3,1678,280,8.24,20,16,77.8
GPS_003,2026-02-18,PRACTICE,32.9,1902,241,8.02,6,19,62.5
GPS_004,2026-02-18,PRACTICE,39.6,2081,299,7.14,14,3,53.8
GPS_005,2026-02-18,PRACTICE,39.1,1478,212,7.84,15,20,72.6
GPS_006,2026-02-18,PRACTICE,39.3,1946,307,7.49,18,11,70.6
GPS_007,2026-02-18,PRACTICE,46.4,3165,646,7.52,11,8,76.3
GPS_008,2026-02-18,PRACTICE,48,1678,359,7.7,19,19,82.8
GPS_009,2026-02-18,PRACTICE,22.9,1239,129,8.84,14,20,66.6
GPS_010,2026-02-18,PRACTICE,52,3598,835,7.35,12,20,104.9
GPS_011,2026-02-18,PRACTICE,56.1,2679,378,6.98,8,13,67.7
GPS_012,2026-02-18,PRACTICE,34.1,1970,227,6.34,2,16,52.4
GPS_001,2026-02-19,PRACTICE,22.2,1053,249,7.48,13,21,79.3
GPS_002,2026-02-19,PRACTICE,24.8,1408,309,9,25,12,77.3
GPS_003,2026-02-19,PRACTICE,21.9,844,118,7.81,19,29,83.4
GPS_004,2026-02-19,PRACTICE,45.2,2080,145,7.28,11,21,72.4
GPS_005,2026-02-19,PRACTICE,48.7,3101,334,8.44,17,21,96.3
GPS_006,2026-02-19,PRACTICE,57.5,4398,561,6.25,5,11,82
GPS_007,2026-02-19,PRACTICE,45.4,2181,539,6.39,20,4,71.3
GPS_008,2026-02-19,PRACTICE,51.7,2917,601,8.75,13,18,90.7
GPS_009,2026-02-19,PRACTICE,36.2,2359,323,7.41,9,19,73.7
GPS_010,2026-02-19,PRACTICE,31.6,1583,165,8.31,8,23,66.4
GPS_011,2026-02-19,PRACTICE,44.8,2421,235,7.49,24,20,96.1
GPS_012,2026-02-19,PRACTICE,45.5,2753,202,8.29,13,17,77.6
GPS_001,2026-02-20,PRACTICE,20.2,556,87,9.56,15,14,64.4
GPS_002,2026-02-20,PRACTICE,51.8,3064,754,8.49,9,14,84
GPS_003,2026-02-20,PRACTICE,35.6,1542,142,6.62,14,20,70
GPS_004,2026-02-20,PRACTICE,40.8,2190,216,7.15,23,12,79.8
GPS_005,2026-02-20,PRACTICE,31.4,1540,218,6.85,9,18,61.3
GPS_006,2026-02-20,PRACTICE,48.7,2517,301,6.87,14,24,89.7
GPS_007,2026-02-20,PRACTICE,38.1,2369,463,8.25,26,11,90.8
GPS_008,2026-02-20,PRACTICE,27.1,1513,250,7.75,12,19,67.9
GPS_009,2026-02-20,PRACTICE,45,2122,259,8.73,24,24,99.7
GPS_010,2026-02-20,PRACTICE,24.7,1326,276,8.31,14,5,48.7
GPS_011,2026-02-20,PRACTICE,40,2477,351,7.07,12,10,66.6
GPS_012,2026-02-20,PRACTICE,42.2,2450,390,7.87,16,28,100.3
GPS_001,2026-02-21,OFF,0,0,0,NA,0,0,0
GPS_002,2026-02-21,OFF,0,0,0,NA,0,0,0
GPS_003,2026-02-21,OFF,0,0,0,NA,0,0,0
GPS_004,2026-02-21,OFF,0,0,0,NA,0,0,0
GPS_005,2026-02-21,OFF,0,0,0,NA,0,0,0
GPS_006,2026-02-21,OFF,0,0,0,NA,0,0,0
GPS_007,2026-02-21,OFF,0,0,0,NA,0,0,0
GPS_008,2026-02-21,OFF,0,0,0,NA,0,0,0
GPS_009,2026-02-21,OFF,0,0,0,NA,0,0,0
GPS_010,2026-02-21,OFF,0,0,0,NA,0,0,0
GPS_011,2026-02-21,OFF,0,0,0,NA,0,0,0
GPS_012,2026-02-21,OFF,0,0,0,NA,0,0,0
GPS_001,2026-02-22,OFF,0,0,0,NA,0,0,0
GPS_002,2026-02-22,OFF,0,0,0,NA,0,0,0
GPS_003,2026-02-22,OFF,0,0,0,NA,0,0,0
GPS_004,2026-02-22,OFF,0,0,0,NA,0,0,0
GPS_005,2026-02-22,OFF,0,0,0,NA,0,0,0
GPS_006,2026-02-22,OFF,0,0,0,NA,0,0,0
GPS_007,2026-02-22,OFF,0,0,0,NA,0,0,0
GPS_008,2026-02-22,OFF,0,0,0,NA,0,0,0
GPS_009,2026-02-22,OFF,0,0,0,NA,0,0,0
GPS_010,2026-02-22,OFF,0,0,0,NA,0,0,0
GPS_011,2026-02-22,OFF,0,0,0,NA,0,0,0
GPS_012,2026-02-22,OFF,0,0,0,NA,0,0,0
GPS_001,2026-02-23,PRACTICE,47,1950,374,8.49,16,22,95.6
GPS_002,2026-02-23,PRACTICE,54.6,1955,410,6.38,8,16,65.8
GPS_003,2026-02-23,PRACTICE,37.3,2107,258,7.41,23,26,101
GPS_004,2026-02-23,PRACTICE,27.8,1889,274,8.56,17,12,69.2
GPS_005,2026-02-23,PRACTICE,29.6,1287,229,8.38,16,16,66.6
GPS_006,2026-02-23,PRACTICE,50,2032,254,9.63,18,7,64.2
GPS_007,2026-02-23,PRACTICE,25.6,1661,425,8.25,16,17,76.7
GPS_008,2026-02-23,PRACTICE,58.8,2180,497,7.5,11,18,77.7
GPS_009,2026-02-23,PRACTICE,44.9,2523,321,6.72,24,16,93.3
GPS_010,2026-02-23,PRACTICE,52.1,3155,609,8.78,23,10,96.3
GPS_011,2026-02-23,PRACTICE,34.3,2537,448,6.65,20,15,89.1
GPS_012,2026-02-23,PRACTICE,35.3,2025,254,7.46,18,14,74.6
