athlete_id,date,session_type,minutes,distance_m,hid_m,peak_speed_m_s,accel_hi_count,decel_hi_count,player_load
GPS_007,2026-01-30,PRACTICE,33.8,2010,503,7.56,15,21,86.7
GPS_008,2026-01-30,PRACTICE,50.5,2961,503,6,21,16,97.7
GPS_009,2026-01-30,PRACTICE,47.5,1861,241,6.26,12,23,77.1
GPS_010,2026-01-30,PRACTICE,45.7,2574,469,7.73,24,26,112.5
GPS_011,2026-01-30,PRACTICE,25.1,973,115,7.39,14,16,57.6
GPS_012,2026-01-30,PRACTICE,38.6,1792,282,8.23,10,22,73
GPS_001,2026-01-31,OFF,0,0,0,NA,0,0,0
GPS_002,2026-01-31,OFF,0,0,0,NA,0,0,0
GPS_003,2026-01-31,OFF,0,0,0,NA,0,0,0
GPS_004,2026-01-31,OFF,0,0,0,NA,0,0,0
GPS_005,2026-01-31,OFF,0,0,0,NA,0,0,0
GPS_006,2026-01-31,OFF,0,0,0,NA,0,0,0
GPS_007,2026-01-31,OFF,0,0,0,NA,0,0,0
GPS_008,2026-01-31,OFF,0,0,0,NA,0,0,0
GPS_009,2026-01-31,OFF,0,0,0,NA,0,0,0
GPS_010,2026-01-31,OFF,0,0,0,NA,0,0,0
GPS_011,2026-01-31,OFF,0,0,0,NA,0,0,0
GPS_012,2026-01-31,OFF,0,0,0,NA,0,0,0
GPS_001,2026-02-01,OFF,0,0,0,NA,0,0,0
GPS_002,2026-02-01,OFF,0,0,0,NA,0,0,0
GPS_003,2026-02-01,OFF,0,0,0,NA,0,0,0
GPS_004,2026-02-01,OFF,0,0,0,NA,0,0,0
GPS_005,2026-02-01,OFF,0,0,0,NA,0,0,0
GPS_006,2026-02-01,OFF,0,0,0,NA,0,0,0
GPS_007,2026-02-01,OFF,0,0,0,NA,0,0,0
GPS_008,2026-02-01,OFF,0,0,0,NA,0,0,0
GPS_009,2026-02-01,OFF,0,0,0,NA,0,0,0
GPS_010,2026-02-01,OFF,0,0,0,NA,0,0,0
GPS_011,2026-02-01,OFF,0,0,0,NA,0,0,0
GPS_012,2026-02-01,OFF,0,0,0,NA,0,0,0
GPS_001,2026-02-02,PRACTICE,27.4,1377,267,8,5,15,61.9
GPS_002,2026-02-02,PRACTICE,47.6,1668,347,7.67,8,21,68.9
GPS_003,2026-02-02,PRACTICE,27.7,1183,210,6.32,5,22,57.6
GPS_004,2026-02-02,PRACTICE,46.4,2977,381,8.49,18,19,94.8
GPS_005,2026-02-02,PRACTICE,33.1,1424,156,8.53,24,9,67.6
GPS_006,2026-02-02,PRACTICE,51.1,2517,311,8.87,4,28,81
GPS_007,2026-02-02,PRACTICE,52.9,3381,599,6.37,17,17,99.8
GPS_008,2026-02-02,PRACTICE,42.2,1638,314,6.83,21,39,114.2
GPS_009,2026-02-02,PRACTICE,46.1,3268,304,9.36,21,17,97.3
GPS_010,2026-02-02,PRACTICE,44.9,2305,218,6.02,22,22,94.5
GPS_011,2026-02-02,PRACTICE,27.2,739,65,7.15,16,20,63
GPS_012,2026-02-02,PRACTICE,50.4,2101,247,8.07,10,14,63.2
GPS_001,2026-02-03,PRACTICE,50.1,2484,626,7.73,19,26,139.5
GPS_002,2026-02-03,PRACTICE,32.5,2177,382,7.74,14,20,82.3
GPS_003,2026-02-03,PRACTICE,31.5,2010,237,6.84,8,11,54.5
GPS_004,2026-02-03,PRACTICE,45.8,2748,393,8.17,15,12,77.8
GPS_005,2026-02-03,PRACTICE,30.6,1736,214,6.34,14,8,55.7
GPS_006,2026-02-03,PRACTICE,43.8,2256,247,7.06,13,9,61.7
GPS_007,2026-02-03,PRACTICE,48.7,2295,299,7.32,23,18,91.9
GPS_008,2026-02-03,PRACTICE,39.2,1604,318,6.79,4,10,45
GPS_009,2026-02-03,PRACTICE,40.5,2556,420,8.21,17,22,94.6
GPS_010,2026-02-03,PRACTICE,34.8,1867,261,7.48,32,15,95.7
GPS_011,2026-02-03,PRACTICE,38.7,2433,266,8.1,19,20,89.5
GPS_012,2026-02-03,PRACTICE,36,2763,357,7.61,24,12,90.6
GPS_001,2026-02-04,PRACTICE,68.6,3915,576,7.18,14,5,97
GPS_002,2026-02-04,PRACTICE,48.3,2459,333,8.14,17,19,86.9
GPS_003,2026-02-04,PRACTICE,53.8,3397,598,9.12,15,17,96.9
GPS_004,2026-02-04,PRACTICE,37.1,1773,151,8.1,12,24,75.5
GPS_005,2026-02-04,PRACTICE,39.8,2274,316,8.21,29,14,95.1
GPS_006,2026-02-04,PRACTICE,70.8,5130,694,7.48,7,11,95.6
GPS_007,2026-02-04,PRACTICE,33.3,1534,306,8.49,10,9,51.5
GPS_008,2026-02-04,PRACTICE,35.3,1504,239,7.62,13,22,73.5
GPS_009,2026-02-04,PRACTICE,40.5,1673,251,7.79,16,11,63.5
GPS_010,2026-02-04,PRACTICE,53.6,3511,648,7.7,26,15,112.8
GPS_011,2026-02-04,PRACTICE,15,882,78,7.1,20,16,64.8
GPS_012,2026-02-04,PRACTICE,63.6,4186,649,8.02,12,9,89.6
GPS_001,2026-02-05,PRACTICE,30.5,1843,326,6.31,10,0,51.2
GPS_002,2026-02-05,PRACTICE,29.1,1597,360,7.29,12,14,64
GPS_003,2026-02-05,PRACTICE,38.4,2113,85,6.53,17,18,75.8
GPS_004,2026-02-05,PRACTICE,48.9,2610,425,6.37,19,14,86.2
GPS_005,2026-02-05,PRACTICE,33.1,1499,113,7.76,14,19,67.3
GPS_006,2026-02-05,PRACTICE,22.3,1201,201,6.36,1,17,44
GPS_007,2026-02-05,PRACTICE,36.9,1817,349,7.44,6,20,65.9
GPS_008,2026-02-05,PRACTICE,45.4,2721,593,7.27,13,7,72
GPS_009,2026-02-05,PRACTICE,51.1,2111,149,6.29,16,15,71.3
GPS_010,2026-02-05,PRACTICE,54,2188,463,6.11,22,20,96.5
GPS_011,2026-02-05,PRACTICE,37.4,2581,282,7.88,16,18,83.9
GPS_012,2026-02-05,PRACTICE,57.4,2911,335,7.83,21,25,106.5
GPS_001,2026-02-06,PRACTICE,54.6,3614,665,7.2,20,21,141
GPS_002,2026-02-06,PRACTICE,37.1,2352,424,6.99,20,21,95.6
GPS_003,2026-02-06,PRACTICE,51.6,2273,192,6.33,19,22,89
GPS_004,2026-02-06,PRACTICE,53.1,2265,109,6.74,13,18,71.9
GPS_005,2026-02-06,PRACTICE,27.5,1270,185,6.28,13,14,57.8
GPS_006,2026-02-06,PRACTICE,58,1828,271,8.61,18,23,86.6
GPS_007,2026-02-06,PRACTICE,41.2,2301,435,5.99,8,19,74.4
GPS_008,2026-02-06,PRACTICE,47.3,2220,383,6.32,22,28,106.8
GPS_009,2026-02-06,PRACTICE,41.1,1544,232,7.94,20,19,79.7
GPS_010,2026-02-06,PRACTICE,34.7,1513,326,6.17,17,9,62.3
GPS_011,2026-02-06,PRACTICE,58,3786,520,8.37,13,20,100.4
GPS_012,2026-02-06,PRACTICE,55.8,3601,285,7.66,20,3,77.6
GPS_001,2026-02-07,OFF,0,0,0,NA,0,0,0
GPS_002,2026-02-07,OFF,0,0,0,NA,0,0,0
GPS_003,2026-02-07,OFF,0,0,0,NA,0,0,0
GPS_004,2026-02-07,OFF,0,0,0,NA,0,0,0
GPS_005,2026-02-07,OFF,0,0,0,NA,0,0,0
GPS_006,2026-02-07,OFF,0,0,0,NA,0,0,0
GPS_007,2026-02-07,OFF,0,0,0,NA,0,0,0
GPS_008,2026-02-07,OFF,0,0,0,NA,0,0,0
GPS_009,2026-02-07,OFF,0,0,0,NA,0,0,0
GPS_010,2026-02-07,OFF,0,0,0,NA,0,0,0
GPS_011,2026-02-07,OFF,0,0,0,NA,0,0,0
GPS_012,2026-02-07,OFF,0,0,0,NA,0,0,0
GPS_001,2026-02-08,OFF,0,0,0,NA,0,0,0
GPS_002,2026-02-08,OFF,0,0,0,NA,0,0,0
GPS_003,2026-02-08,OFF,0,0,0,NA,0,0,0
GPS_004,2026-02-08,OFF,0,0,0,NA,0,0,0
GPS_005,2026-02-08,OFF,0,0,0,NA,0,0,0
GPS_006,2026-02-08,OFF,0,0,0,NA,0,0,0
GPS_007,2026-02-08,OFF,0,0,0,NA,0,0,0
GPS_008,2026-02-08,OFF,0,0,0,NA,0,0,0
GPS_009,2026-02-08,OFF,0,0,0,NA,0,0,0
GPS_010,2026-02-08,OFF,0,0,0,NA,0,0,0
GPS_011,2026-02-08,OFF,0,0,0,NA,0,0,0
GPS_012,2026-02-08,OFF,0,0,0,NA,0,0,0
GPS_001,2026-02-09,PRACTICE,15,943,185,6.98,15,15,66.2
GPS_002,2026-02-09,PRACTICE,45.1,2493,392,7.9,21,12,84.2
GPS_003,2026-02-09,PRACTICE,47.9,2412,229,7,11,12,64.3
GPS_004,2026-02-09,PRACTICE,32.8,1234,135,6.97,14,6,45.7
GPS_005,2026-02-09,PRACTICE,52.6,2497,338,9.11,27,17,99.4
GPS_006,2026-02-09,PRACTICE,48.1,1918,261,9.06,8,13,57.2
GPS_007,2026-02-09,PRACTICE,29.5,1585,240,8.07,8,7,44.4
GPS_008,2026-02-09,PRACTICE,31.9,1859,488,8.61,12,19,77.3
GPS_009,2026-02-09,PRACTICE,39.7,2002,214,6.98,14,6,55.4
GPS_010,2026-02-09,PRACTICE,31.6,1760,333,7.53,18,14,73.9
GPS_011,2026-02-09,PRACTICE,31,1976,222,8.24,7,8,47.8
GPS_012,2026-02-09,PRACTICE,56.3,2974,343,8.51,21,19,98.3
GPS_001,2026-02-10,PRACTICE,29.9,1243,173,6.78,19,22,99.3
GPS_002,2026-02-10,PRACTICE,44.7,3236,693,6.42,16,19,102.2
GPS_003,2026-02-10,PRACTICE,25.6,1411,231,9.46,13,29,82.9
GPS_004,2026-02-10,PRACTICE,41.9,1988,162,9.39,12,5,49.4
GPS_005,2026-02-10,PRACTICE,48,2444,205,8.69,15,16,76.1
GPS_006,2026-02-10,PRACTICE,53.7,2958,331,8.25,26,24,112.9
GPS_007,2026-02-10,PRACTICE,30.2,1541,261,6.38,17,20,77.4
GPS_008,2026-02-10,PRACTICE,34.2,1543,201,8.56,17,14,66.9
GPS_009,2026-02-10,PRACTICE,51.4,3052,425,7.24,3,17,71.1
GPS_010,2026-02-10,PRACTICE,48.2,2484,348,7.61,19,24,98
GPS_011,2026-02-10,PRACTICE,39,1794,205,5.39,12,14,62.1
GPS_012,2026-02-10,PRACTICE,42.5,1399,132,8.49,15,12,57.8
GPS_001,2026-02-11,PRACTICE,36.9,1720,291,7.68,15,18,87.7
GPS_002,2026-02-11,PRACTICE,49.5,2792,405,6.64,12,27,96.6
GPS_003,2026-02-11,PRACTICE,45.7,2708,299,7.44,22,1,69.1
GPS_004,2026-02-11,PRACTICE,41,1605,100,6.43,22,22,84.5
GPS_005,2026-02-11,PRACTICE,33.1,2265,283,7.04,14,21,82.2
GPS_006,2026-02-11,PRACTICE,44.9,1854,379,8.08,8,9,53.5
GPS_007,2026-02-11,PRACTICE,39,1796,383,7.79,11,29,87.5
GPS_008,2026-02-11,PRACTICE,22.6,1226,217,8.06,26,16,80.7
GPS_009,2026-02-11,PRACTICE,32,1819,202,7.19,8,13,54.7
GPS_010,2026-02-11,PRACTICE,24.3,1270,196,9.06,16,20,71.6
GPS_011,2026-02-11,PRACTICE,51.8,2397,305,6.61,11,30,93.1
GPS_012,2026-02-11,PRACTICE,57.9,1977,341,8.27,9,22,74.8
GPS_001,2026-02-12,PRACTICE,66.7,2762,608,7.93,19,10,96.7
GPS_002,2026-02-12,PRACTICE,64.4,3562,518,7.07,18,6,84.6
GPS_003,2026-02-12,PRACTICE,34.1,1917,299,8.07,15,17,74.6
GPS_004,2026-02-12,PRACTICE,28.8,1589,231,9.42,23,19,84.7
GPS_005,2026-02-12,PRACTICE,35.4,1834,251,7.1,17,10,65.1
GPS_006,2026-02-12,PRACTICE,55.4,2899,271,6.53,17,13,80.8
GPS_007,2026-02-12,PRACTICE,31.6,1691,262,6.67,24,12,77.5
GPS_008,2026-02-12,PRACTICE,34.6,2913,507,7.58,24,12,95.8
GPS_009,2026-02-12,PRACTICE,34.2,1795,287,6.83,3,14,50.6
GPS_010,2026-02-12,PRACTICE,39.1,1632,420,6.62,11,29,86.8
GPS_011,2026-02-12,PRACTICE,48.9,3112,364,6.92,21,12,89.7
GPS_012,2026-02-12,PRACTICE,26.1,1772,170,8.28,22,25,92.5
GPS_001,2026-02-13,PRACTICE,41.8,2561,301,7.76,14,18,91.1
GPS_002,2026-02-13,PRACTICE,23.6,1208,170,5.34,26,13,74.8
GPS_003,2026-02-13,PRACTICE,52.9,1905,256,7.4,20,19,84
GPS_004,2026-02-13,PRACTICE,51.1,3093,408,7.2,17,26,105.6
GPS_005,2026-02-13,PRACTICE,44.8,2888,214,7.14,16,24,94.2
GPS_006,2026-02-13,PRACTICE,39.6,1580,251,6.83,20,15,74.6
GPS_007,2026-02-13,PRACTICE,52.8,2189,367,8.61,8,15,65.6
GPS_008,2026-02-13,PRACTICE,48.5,2197,409,6.72,14,17,78.7
GPS_009,2026-02-13,PRACTICE,29.7,1276,175,7.57,7,13,47.1
GPS_010,2026-02-13,PRACTICE,68.5,3573,414,8.36,11,14,83.6
GPS_011,2026-02-13,PRACTICE,35.4,1133,105,7.88,16,20,68
GPS_012,2026-02-13,PRACTICE,31.3,1688,245,7.49,22,18,83
GPS_001,2026-02-14,OFF,0,0,0,NA,0,0,0
GPS_002,2026-02-14,OFF,0,0,0,NA,0,0,0
GPS_003,2026-02-14,OFF,0,0,0,NA,0,0,0
GPS_004,2026-02-14,OFF,0,0,0,NA,0,0,0
GPS_005,2026-02-14,OFF,0,0,0,NA,0,0,0
GPS_006,2026-02-14,OFF,0,0,0,NA,0,0,0
GPS_007,2026-02-14,OFF,0,0,0,NA,0,0,0
GPS_008,2026-02-14,OFF,0,0,0,NA,0,0,0
GPS_009,2026-02-14,OFF,0,0,0,NA,0,0,0
GPS_010,2026-02-14,OFF,0,0,0,NA,0,0,0
GPS_011,2026-02-14,OFF,0,0,0,NA,0,0,0
GPS_012,2026-02-14,OFF,0,0,0,NA,0,0,0
GPS_001,2026-02-15,OFF,0,0,0,NA,0,0,0
GPS_002,2026-02-15,OFF,0,0,0,NA,0,0,0
GPS_003,2026-02-15,OFF,0,0,0,NA,0,0,0
GPS_004,2026-02-15,OFF,0,0,0,NA,0,0,0
GPS_005,2026-02-15,OFF,0,0,0,NA,0,0,0
GPS_006,2026-02-15,OFF,0,0,0,NA,0,0,0
GPS_007,2026-02-15,OFF,0,0,0,NA,0,0,0
GPS_008,2026-02-15,OFF,0,0,0,NA,0,0,0
GPS_009,2026-02-15,OFF,0,0,0,NA,0,0,0
GPS_010,2026-02-15,OFF,0,0,0,NA,0,0,0
GPS_011,2026-02-15,OFF,0,0,0,NA,0,0,0
GPS_012,2026-02-15,OFF,0,0,0,NA,0,0,0
GPS_001,2026-02-16,PRACTICE,51.8,2486,384,8.13,14,20,105.2
GPS_002,2026-02-16,PRACTICE,43.7,3133,617,6.68,14,18,94.8
GPS_003,2026-02-16,PRACTICE,43.6,1834,207,7.73,19,15,74.5
GPS_004,2026-02-16,PRACTICE,40.3,1551,273,7.92,12,22,73.3
GPS_005,2026-02-16,PRACTICE,42.9,1590,115,6.05,17,16,68.3
GPS_006,2026-02-16,PRACTICE,42.9,2412,197,7.37,20,7,69.5
GPS_007,2026-02-16,PRACTICE,40.2,1997,372,7.49,22,18,89.3
GPS_008,2026-02-16,PRACTICE,40.5,2179,408,6.57,18,15,81.5
GPS_009,2026-02-16,PRACTICE,50.9,3191,430,7.38,15,11,81.6
GPS_010,2026-02-16,PRACTICE,40,2677,577,7.52,12,9,72.7
GPS_011,2026-02-16,PRACTICE,33.2,1577,190,6.68,15,24,79
GPS_012,2026-02-16,PRACTICE,41,2864,174,7.92,11,19,78
GPS_001,2026-02-17,PRACTICE,28.7,1462,296,6.89,23,4,71.9
GPS_002,2026-02-17,PRACTICE,60,2942,547,6.57,17,17,94.1
GPS_003,2026-02-17,PRACTICE,68.2,2610,315,8.34,17,22,92.5
GPS_004,2026-02-17,PRACTICE,41.7,1735,186,7.35,24,8,70
GPS_005,2026-02-17,PRACTICE,42.1,2168,182,8.66,26,12,83.2
GPS_006,2026-02-17,PRACTICE,31.7,1737,175,6.42,13,11,57.8
GPS_007,2026-02-17,PRACTICE,45.2,1909,377,7.57,15,13,70.5
GPS_008,2026-02-17,PRACTICE,52.3,3352,791,7.31,19,14,102.8
GPS_009,2026-02-17,PRACTICE,50.2,3307,335,6.21,13,23,95.4
GPS_010,2026-02-17,PRACTICE,41.9,1348,314,8.08,19,26,88.8
GPS_011,2026-02-17,PRACTICE,55.2,2485,164,7.86,19,21,89
GPS_012,2026-02-17,PRACTICE,60.6,3637,402,7.74,4,33,101.9
GPS_001,2026-02-18,PRACTICE,38.7,2426,608,7.26,15,16,96.8
GPS_002,2026-02-18,PRACTICE,46.5,2537,403,8.48,8,21,78.9
GPS_003,2026-02-18,PRACTICE,54.1,2778,275,7.28,22,19,96.2
GPS_004,2026-02-18,PRACTICE,39,2072,268,6.86,21,21,90.4
GPS_005,2026-02-18,PRACTICE,43.4,2483,344,7.72,16,21,88.9
GPS_006,2026-02-18,PRACTICE,30.4,1656,207,6.96,18,19,77.2
GPS_007,2026-02-18,PRACTICE,32.8,2854,350,5.39,10,25,89.8
GPS_008,2026-02-18,PRACTICE,16.9,755,142,7.72,14,18,59.1
GPS_009,2026-02-18,PRACTICE,34.8,1577,218,7.32,14,18,69.2
GPS_010,2026-02-18,PRACTICE,36.5,2173,291,8.02,16,12,71
GPS_011,2026-02-18,PRACTICE,53.2,3417,397,7.93,14,10,80.1
GPS_012,2026-02-18,PRACTICE,30.5,1634,221,7.7,21,6,62.4
GPS_001,2026-02-19,PRACTICE,41.1,2189,312,7.21,14,14,87.9
GPS_002,2026-02-19,PRACTICE,37.6,1921,241,6.88,22,15,80.7
GPS_003,2026-02-19,PRACTICE,38,2490,281,8.04,16,27,96.4
GPS_004,2026-02-19,PRACTICE,43.5,2102,309,8.93,13,16,72.2
GPS_005,2026-02-19,PRACTICE,57.8,2847,472,6.79,17,25,103.3
GPS_006,2026-02-19,PRACTICE,29.9,1933,154,8.49,14,23,78.7
GPS_007,2026-02-19,PRACTICE,49.1,3191,603,8.99,14,18,95
GPS_008,2026-02-19,PRACTICE,34.7,1706,327,8.75,9,18,65.7
GPS_009,2026-02-19,PRACTICE,30.1,1469,179,7.17,8,22,64.2
GPS_010,2026-02-19,PRACTICE,50.9,3489,582,7.6,9,12,80.9
GPS_011,2026-02-19,PRACTICE,28.5,1897,258,6.25,15,16,71.9
GPS_012,2026-02-19,PRACTICE,32,2072,245,7.29,23,22,94.3
GPS_001,2026-02-20,PRACTICE,52.6,2369,358,7.08,14,13,87.9
GPS_002,2026-02-20,PRACTICE,40.9,1561,226,8.21,17,19,75.3
GPS_003,2026-02-20,PRACTICE,58.6,3664,430,6.89,14,24,104.4
GPS_004,2026-02-20,PRACTICE,70.4,3799,369,6.98,19,21,107.2
GPS_005,2026-02-20,PRACTICE,44.1,2902,453,7.57,17,19,94.3
GPS_006,2026-02-20,PRACTICE,50,1945,265,6.79,20,20,86.1
GPS_007,2026-02-20,PRACTICE,43.2,3107,548,6.13,14,24,101.8
GPS_008,2026-02-20,PRACTICE,36.1,1771,223,7.85,23,16,81.8
GPS_009,2026-02-20,PRACTICE,34.5,1757,222,6.13,11,20,69.6
GPS_010,2026-02-20,PRACTICE,53.3,2944,477,7.24,21,0,72.9
GPS_011,2026-02-20,PRACTICE,49.7,2266,355,8.41,17,23,91.5
GPS_012,2026-02-20,PRACTICE,47,2559,277,7.81,23,20,97
GPS_001,2026-02-21,OFF,0,0,0,NA,0,0,0
GPS_002,2026-02-21,OFF,0,0,0,NA,0,0,0
GPS_003,2026-02-21,OFF,0,0,0,NA,0,0,0
GPS_004,2026-02-21,OFF,0,0,0,NA,0,0,0
GPS_005,2026-02-21,OFF,0,0,0,NA,0,0,0
GPS_006,2026-02-21,OFF,0,0,0,NA,0,0,0
GPS_007,2026-02-21,OFF,0,0,0,NA,0,0,0
GPS_008,2026-02-21,OFF,0,0,0,NA,0,0,0
GPS_009,2026-02-21,OFF,0,0,0,NA,0,0,0
GPS_010,2026-02-21,OFF,0,0,0,NA,0,0,0
GPS_011,2026-02-21,OFF,0,0,0,NA,0,0,0
GPS_012,2026-02-21,OFF,0,0,0,NA,0,0,0
GPS_001,2026-02-22,OFF,0,0,0,NA,0,0,0
GPS_002,2026-02-22,OFF,0,0,0,NA,0,0,0
GPS_003,2026-02-22,OFF,0,0,0,NA,0,0,0
GPS_004,2026-02-22,OFF,0,0,0,NA,0,0,0
GPS_005,2026-02-22,OFF,0,0,0,NA,0,0,0
GPS_006,2026-02-22,OFF,0,0,0,NA,0,0,0
GPS_007,2026-02-22,OFF,0,0,0,NA,0,0,0
GPS_008,2026-02-22,OFF,0,0,0,NA,0,0,0
GPS_009,2026-02-22,OFF,0,0,0,NA,0,0,0
GPS_010,2026-02-22,OFF,0,0,0,NA,0,0,0
GPS_011,2026-02-22,OFF,0,0,0,NA,0,0,0
GPS_012,2026-02-22,OFF,0,0,0,NA,0,0,0
GPS_001,2026-02-23,PRACTICE,63.4,2835,609,6.97,15,17,102.9
GPS_002,2026-02-23,PRACTICE,44.9,2216,365,8.07,19,4,65.8
GPS_003,2026-02-23,PRACTICE,36.8,1853,334,8.14,22,23,94.4
GPS_004,2026-02-23,PRACTICE,54.3,3219,425,6.48,16,18,93.8
GPS_005,2026-02-23,PRACTICE,52.5,1977,240,7.42,10,29,84.3
GPS_006,2026-02-23,PRACTICE,34.6,2176,179,6.23,15,9,62.2
GPS_007,2026-02-23,PRACTICE,42.7,2260,267,8.17,6,22,71.3
GPS_008,2026-02-23,PRACTICE,51.3,2763,572,7.05,2,18,71.9
GPS_009,2026-02-23,PRACTICE,52,3140,337,8.29,14,7,71.3
GPS_010,2026-02-23,PRACTICE,40.6,2105,381,6.49,19,19,87.6
GPS_011,2026-02-23,PRACTICE,28.5,1286,130,8.52,20,16,70.1
GPS_012,2026-02-23,PRACTICE,59.4,2672,216,7.01,9,12,63.6
GPS_001,2026-02-24,PRACTICE,43.4,2028,533,6.86,13,19,103.9
GPS_002,2026-02-24,PRACTICE,37.1,2059,365,7.14,3,6,43.2
GPS_003,2026-02-24,PRACTICE,38.8,1457,196,6.63,14,13,60
GPS_004,2026-02-24,PRACTICE,37.4,1468,144,5.74,19,14,67.8
GPS_005,2026-02-24,PRACTICE,24.1,1485,84,7.51,21,15,71
GPS_006,2026-02-24,PRACTICE,40.2,1791,263,8.95,12,23,77
GPS_007,2026-02-24,PRACTICE,52.4,2514,537,7.58,26,17,103.1
GPS_008,2026-02-24,PRACTICE,66,5005,543,7.71,14,14,105.6
GPS_009,2026-02-24,PRACTICE,36.4,1755,233,8.86,21,16,78.9
GPS_010,2026-02-24,PRACTICE,40,1940,213,7.3,26,16,87.7
GPS_011,2026-02-24,PRACTICE,48.9,2840,390,6.8,19,14,87.6
GPS_012,2026-02-24,PRACTICE,40.2,2467,347,7.77,12,10,66.3
GPS_001,2026-02-25,PRACTICE,36.4,2213,306,7.46,6,12,64
GPS_002,2026-02-25,PRACTICE,38.5,3110,448,7.25,11,10,73.8
GPS_003,2026-02-25,PRACTICE,44.3,3287,203,7.69,7,12,66.4
GPS_004,2026-02-25,PRACTICE,18.5,1210,139,7.27,15,21,69.6
GPS_005,2026-02-25,PRACTICE,35.3,1377,208,6.87,13,17,64
GPS_006,2026-02-25,PRACTICE,43.4,2147,325,6.13,27,13,89.6
GPS_007,2026-02-25,PRACTICE,47.3,1452,239,6.73,18,16,71.5
GPS_008,2026-02-25,PRACTICE,31.7,1199,250,6.93,17,22,76.8
GPS_009,2026-02-25,PRACTICE,35.7,1966,139,7.72,13,29,86.1
GPS_010,2026-02-25,PRACTICE,24.3,1394,228,7.31,20,18,76.6
GPS_011,2026-02-25,PRACTICE,46.9,1940,174,6.9,1,14,46.2
GPS_012,2026-02-25,PRACTICE,48.6,2347,329,6.44,17,20,87.2
GPS_001,2026-02-26,PRACTICE,41.2,2836,590,7.53,6,21,92.1
GPS_002,2026-02-26,PRACTICE,42.3,2229,373,8.41,7,18,69.1
GPS_003,2026-02-26,PRACTICE,15.6,1018,133,6.88,21,17,70.5
GPS_004,2026-02-26,PRACTICE,56.8,3283,600,8.45,11,7,74.8
GPS_005,2026-02-26,PRACTICE,38.8,1910,160,6.99,13,14,63.6
GPS_006,2026-02-26,PRACTICE,35.7,1583,116,9.51,13,23,72.7
GPS_007,2026-02-26,PRACTICE,42.2,2430,514,7.18,15,14,80.6
GPS_008,2026-02-26,PRACTICE,48.3,2215,344,8.27,26,18,96.8
GPS_009,2026-02-26,PRACTICE,58.5,3022,257,7.88,19,23,99.6
GPS_010,2026-02-26,PRACTICE,46.1,2571,337,7.38,13,21,85.1
GPS_011,2026-02-26,PRACTICE,30.2,1563,149,6.64,13,23,73.4
GPS_012,2026-02-26,PRACTICE,41.2,1747,207,7.72,20,19,81.1
GPS_001,2026-02-27,PRACTICE,43.1,1773,217,8.31,6,15,70
GPS_002,2026-02-27,PRACTICE,43.7,2439,399,7.4,17,16,83.9
GPS_003,2026-02-27,PRACTICE,52.3,3099,364,7.32,21,10,86.6
GPS_004,2026-02-27,PRACTICE,41.1,2291,280,9,9,11,59.9
GPS_005,2026-02-27,PRACTICE,33.8,1955,212,6.84,14,19,74.4
GPS_006,2026-02-27,PRACTICE,56.6,2315,277,7.26,16,24,90.1
GPS_007,2026-02-27,PRACTICE,70.8,3513,661,7.03,3,18,83.2
GPS_008,2026-02-27,PRACTICE,38.8,2346,458,8.97,21,13,85.9
GPS_009,2026-02-27,PRACTICE,51.9,3491,288,8.29,17,22,100.6
GPS_010,2026-02-27,PRACTICE,53.4,2284,267,7.78,6,23,73
GPS_011,2026-02-27,PRACTICE,51.7,1812,203,7.23,8,20,65.2
GPS_012,2026-02-27,PRACTICE,37.7,2026,238,8.47,14,13,66.7
GPS_001,2026-02-28,OFF,0,0,0,NA,0,0,0
GPS_002,2026-02-28,OFF,0,0,0,NA,0,0,0
GPS_003,2026-02-28,OFF,0,0,0,NA,0,0,0
GPS_004,2026-02-28,OFF,0,0,0,NA,0,0,0
GPS_005,2026-02-28,OFF,0,0,0,NA,0,0,0
GPS_006,2026-02-28,OFF,0,0,0,NA,0,0,0
GPS_007,2026-02-28,OFF,0,0,0,NA,0,0,0
GPS_008,2026-02-28,OFF,0,0,0,NA,0,0,0
GPS_009,2026-02-28,OFF,0,0,0,NA,0,0,0
GPS_010,2026-02-28,OFF,0,0,0,NA,0,0,0
GPS_011,2026-02-28,OFF,0,0,0,NA,0,0,0
GPS_012,2026-02-28,OFF,0,0,0,NA,0,0,0
GPS_001,2026-03-01,OFF,0,0,0,NA,0,0,0
GPS_002,2026-03-01,OFF,0,0,0,NA,0,0,0
GPS_003,2026-03-01,OFF,0,0,0,NA,0,0,0
GPS_004,2026-03-01,OFF,0,0,0,NA,0,0,0
GPS_005,2026-03-01,OFF,0,0,0,NA,0,0,0
GPS_006,2026-03-01,OFF,0,0,0,NA,0,0,0
GPS_007,2026-03-01,OFF,0,0,0,NA,0,0,0
GPS_008,2026-03-01,OFF,0,0,0,NA,0,0,0
GPS_009,2026-03-01,OFF,0,0,0,NA,0,0,0
GPS_010,2026-03-01,OFF,0,0,0,NA,0,0,0
GPS_011,2026-03-01,OFF,0,0,0,NA,0,0,0
GPS_012,2026-03-01,OFF,0,0,0,NA,0,0,0
GPS_001,2026-03-02,PRACTICE,48.7,2344,430,8.79,11,17,86.1
GPS_002,2026-03-02,PRACTICE,55.5,2432,501,5.64,15,6,68.4
GPS_003,2026-03-02,PRACTICE,59.7,2566,399,8.12,14,25,94.1
