athlete_id,date,steps,active_minutes,load_proxy,symmetry_proxy,impact_proxy
WR_004,2026-02-20,7569,70,117.5,0.997,1.11
WR_005,2026-02-20,6425,94,121.3,0.946,1.29
WR_006,2026-02-20,5895,95,111.4,0.979,0.93
WR_007,2026-02-20,5673,76,54.6,0.979,1.26
WR_008,2026-02-20,9462,111,92.8,0.962,1.1
WR_009,2026-02-20,6269,85,95.6,0.968,1.06
WR_010,2026-02-20,12792,88,101.9,0.964,0.99
WR_011,2026-02-20,8970,89,49.6,0.931,0.84
WR_012,2026-02-20,11353,73,151.3,0.911,1.19
WR_001,2026-02-21,5679,82,54.2,0.98,1.04
WR_002,2026-02-21,5747,22,77.4,0.943,0.84
WR_003,2026-02-21,8014,37,53,0.917,1.13
WR_004,2026-02-21,2062,69,110.9,0.947,1.1
WR_005,2026-02-21,1102,43,48.5,0.955,1.32
WR_006,2026-02-21,4119,46,89.3,0.942,1.08
WR_007,2026-02-21,4044,56,174.9,0.934,1.05
WR_008,2026-02-21,4700,60,112,0.965,1.21
WR_009,2026-02-21,3330,0,115,0.964,0.83
WR_010,2026-02-21,5519,35,77.9,0.98,0.97
WR_011,2026-02-21,6464,36,139.1,0.965,0.95
WR_012,2026-02-21,5210,62,133.9,0.947,1.04
WR_001,2026-02-22,6753,64,82.4,0.96,0.88
WR_002,2026-02-22,5059,22,107.6,0.966,0.92
WR_003,2026-02-22,6139,19,98,0.966,0.99
WR_004,2026-02-22,6572,12,140,0.968,0.72
WR_005,2026-02-22,4961,73,94.1,0.864,0.91
WR_006,2026-02-22,3557,10,129.9,0.981,0.6
WR_007,2026-02-22,6172,61,75.1,0.955,0.79
WR_008,2026-02-22,5769,56,129.6,0.955,0.74
WR_009,2026-02-22,4268,48,143.3,0.984,1.06
WR_010,2026-02-22,6356,53,118.3,0.995,0.91
WR_011,2026-02-22,4803,14,121.2,0.955,1.09
WR_012,2026-02-22,5319,38,57.6,0.921,0.94
WR_001,2026-02-23,9258,93,114.9,0.922,0.95
WR_002,2026-02-23,10572,79,108.4,0.949,1.03
WR_003,2026-02-23,8406,133,105,0.958,0.75
WR_004,2026-02-23,8654,144,117.4,0.951,0.97
WR_005,2026-02-23,6926,96,93.6,1,1.03
WR_006,2026-02-23,7743,78,96.8,0.982,0.9
WR_007,2026-02-23,11229,34,137.5,0.928,1.25
WR_008,2026-02-23,9102,81,124.5,1,1.13
WR_009,2026-02-23,8205,145,131.9,0.923,1.04
WR_010,2026-02-23,7095,102,129.6,0.944,0.91
WR_011,2026-02-23,7896,82,139.8,0.921,1.02
WR_012,2026-02-23,10431,56,104.1,0.971,1.08
WR_001,2026-02-24,10196,83,156.8,0.952,0.79
WR_002,2026-02-24,8551,66,122.3,0.973,0.86
WR_003,2026-02-24,9591,143,169.9,0.949,1.16
WR_004,2026-02-24,5611,116,116.6,0.959,0.92
WR_005,2026-02-24,7064,110,99.5,0.97,1.22
WR_006,2026-02-24,6539,70,85.4,0.912,1.08
WR_007,2026-02-24,8882,114,127.8,0.965,1.07
WR_008,2026-02-24,9511,51,110.1,0.967,1.02
WR_009,2026-02-24,12643,67,78.6,0.986,0.82
WR_010,2026-02-24,8189,109,103.2,0.972,1.11
WR_011,2026-02-24,11271,102,95.4,0.977,1.01
WR_012,2026-02-24,13091,51,106.4,0.97,0.74
