athlete_id,date,steps,active_minutes,load_proxy,symmetry_proxy,impact_proxy
WR_004,2026-02-20,8262,89,78.6,1,0.88
WR_005,2026-02-20,12064,74,101.1,0.973,0.86
WR_006,2026-02-20,8893,116,60.4,1,0.78
WR_007,2026-02-20,8663,116,68.4,0.974,0.96
WR_008,2026-02-20,10302,127,161.6,1,0.94
WR_009,2026-02-20,7529,23,61.1,0.949,0.94
WR_010,2026-02-20,8024,114,137.9,1,1.08
WR_011,2026-02-20,6570,88,128.2,0.972,1.15
WR_012,2026-02-20,10521,49,113.8,0.94,1.01
WR_001,2026-02-21,557,19,101.6,0.987,1.03
WR_002,2026-02-21,7180,38,66.2,0.983,0.99
WR_003,2026-02-21,5382,44,139.3,0.91,1.11
WR_004,2026-02-21,4172,39,105.2,0.957,1.12
WR_005,2026-02-21,2377,89,1.3,0.927,1
WR_006,2026-02-21,4928,60,108.3,0.993,0.98
WR_007,2026-02-21,3358,24,71.8,0.936,0.66
WR_008,2026-02-21,4206,91,101.5,0.983,0.92
WR_009,2026-02-21,3190,20,146.5,1,0.62
WR_010,2026-02-21,5451,34,74.3,0.998,1.13
WR_011,2026-02-21,5240,19,85.8,0.954,0.94
WR_012,2026-02-21,5951,53,105.8,0.945,0.95
WR_001,2026-02-22,2129,39,73.4,1,0.68
WR_002,2026-02-22,5814,54,66.1,0.928,0.94
WR_003,2026-02-22,5292,37,79.2,0.911,0.98
WR_004,2026-02-22,6514,45,149.1,0.966,0.93
WR_005,2026-02-22,6075,52,94.2,1,0.95
WR_006,2026-02-22,5213,13,109.6,0.99,1.05
WR_007,2026-02-22,7933,48,126.9,0.953,1.03
WR_008,2026-02-22,4437,50,125.9,0.903,1.12
WR_009,2026-02-22,3714,62,164.3,0.971,0.96
WR_010,2026-02-22,5415,53,134.8,0.907,1.05
WR_011,2026-02-22,4372,57,132.5,0.97,0.81
WR_012,2026-02-22,6775,51,122.8,0.977,0.81
WR_001,2026-02-23,8022,90,102.6,0.944,0.75
WR_002,2026-02-23,8850,106,87.1,0.91,0.92
WR_003,2026-02-23,6243,64,105.3,0.949,1.14
WR_004,2026-02-23,10836,114,52.6,0.983,1.44
WR_005,2026-02-23,9623,76,75.8,0.995,1.18
WR_006,2026-02-23,9257,101,137.7,0.981,1.32
WR_007,2026-02-23,8614,30,110.3,0.93,1.03
WR_008,2026-02-23,7708,112,85.9,0.946,0.89
WR_009,2026-02-23,6990,99,117.7,0.937,1.21
WR_010,2026-02-23,9172,105,128.8,0.978,1.07
WR_011,2026-02-23,8009,115,30.9,1,1.07
WR_012,2026-02-23,12018,73,67.9,1,1.1
WR_001,2026-02-24,12323,66,63.7,0.932,1.01
WR_002,2026-02-24,9839,99,143,0.959,0.92
WR_003,2026-02-24,10786,96,100.5,0.971,1.09
WR_004,2026-02-24,9255,111,97.2,0.946,1.07
WR_005,2026-02-24,6295,89,88.2,0.963,1.18
WR_006,2026-02-24,6958,97,60.6,1,0.94
WR_007,2026-02-24,5105,89,117.9,0.955,1.08
WR_008,2026-02-24,8131,74,55.1,0.99,1.12
WR_009,2026-02-24,6128,106,84,1,1
WR_010,2026-02-24,10189,100,104.3,0.936,0.81
WR_011,2026-02-24,10124,72,113.1,0.965,0.81
WR_012,2026-02-24,8596,102,97,1,0.97
WR_001,2026-02-25,3978,91,77.3,1,0.86
WR_002,2026-02-25,8532,108,37.7,0.972,0.84
WR_003,2026-02-25,9681,76,92.8,0.922,0.83
WR_004,2026-02-25,11543,101,130.8,0.968,0.83
WR_005,2026-02-25,11872,97,129.5,0.967,0.92
WR_006,2026-02-25,9712,59,91.6,0.971,0.7
WR_007,2026-02-25,9502,77,160.6,0.999,0.77
WR_008,2026-02-25,6985,31,90.9,0.992,0.89
WR_009,2026-02-25,7868,134,53.1,1,0.83
WR_010,2026-02-25,10350,51,109.1,0.974,0.88
WR_011,2026-02-25,12918,91,68.2,0.974,0.81
WR_012,2026-02-25,6422,128,116.6,0.955,1.28
WR_001,2026-02-26,9359,72,106,0.92,1.26
WR_002,2026-02-26,8163,84,65.6,0.868,0.71
WR_003,2026-02-26,9278,88,76.5,0.931,0.95
WR_004,2026-02-26,11074,105,52.2,0.928,0.86
WR_005,2026-02-26,6945,108,115.7,0.953,0.84
WR_006,2026-02-26,8292,100,57.5,0.971,0.75
WR_007,2026-02-26,6590,52,112.6,1,1.04
WR_008,2026-02-26,9926,84,144.1,0.949,1
WR_009,2026-02-26,11400,86,121.4,0.906,1.03
WR_010,2026-02-26,8674,92,142.7,0.956,0.75
WR_011,2026-02-26,8431,48,136.6,1,0.94
WR_012,2026-02-26,9170,133,109.6,0.999,1.04
WR_001,2026-02-27,11785,52,123.4,0.968,0.74
WR_002,2026-02-27,10318,71,103.7,0.943,0.87
WR_003,2026-02-27,7831,51,139,0.969,1.05
WR_004,2026-02-27,7300,99,99.9,0.977,0.92
WR_005,2026-02-27,7021,47,76.1,0.916,0.94
WR_006,2026-02-27,10565,81,101.8,0.947,1.01
WR_007,2026-02-27,8834,152,66,0.94,0.7
WR_008,2026-02-27,9987,100,33.1,0.952,1.16
WR_009,2026-02-27,8697,103,110.9,0.922,0.94
WR_010,2026-02-27,10447,72,73.9,0.995,1.06
WR_011,2026-02-27,7874,123,37.2,1,1.06
WR_012,2026-02-27,10220,118,70.7,0.934,1.04
WR_001,2026-02-28,6099,59,97.3,0.978,0.93
WR_002,2026-02-28,5848,99,99.4,0.962,0.82
WR_003,2026-02-28,6309,52,131,1,0.99
WR_004,2026-02-28,6078,57,8.7,0.905,1.06
WR_005,2026-02-28,4917,30,108.4,0.948,0.88
WR_006,2026-02-28,4296,51,134,0.927,1.04
WR_007,2026-02-28,3023,50,85.5,0.971,1.03
WR_008,2026-02-28,6639,78,134,0.953,1.03
WR_009,2026-02-28,4623,16,135.4,0.957,0.95
WR_010,2026-02-28,2074,30,88.6,0.967,0.98
WR_011,2026-02-28,3748,25,135.4,0.951,1.1
WR_012,2026-02-28,2391,49,138.1,0.962,1.06
WR_001,2026-03-01,4288,11,108.7,0.97,0.91
WR_002,2026-03-01,1787,79,115.5,0.942,0.81
WR_003,2026-03-01,4111,51,17.4,0.961,1.05
WR_004,2026-03-01,6645,29,146.2,0.945,1.28
WR_005,2026-03-01,6621,66,82.9,0.958,0.93
WR_006,2026-03-01,4869,33,71.8,0.997,0.84
WR_007,2026-03-01,6809,57,95.3,0.962,0.9
WR_008,2026-03-01,2955,37,62.8,1,0.86
WR_009,2026-03-01,7201,58,122,0.965,0.88
WR_010,2026-03-01,6457,19,163.8,1,0.94
WR_011,2026-03-01,4620,36,103,0.924,1.25
WR_012,2026-03-01,4687,48,120.2,0.979,0.83
WR_001,2026-03-02,8353,137,74.4,0.915,0.9
WR_002,2026-03-02,8453,109,160.4,0.966,0.9
WR_003,2026-03-02,8455,148,102.4,0.965,0.98
WR_004,2026-03-02,4026,104,72.8,1,1.28
WR_005,2026-03-02,9284,90,92.2,0.959,1.19
WR_006,2026-03-02,6620,78,94.6,0.962,1.07
WR_007,2026-03-02,10163,113,97.2,0.934,1.19
WR_008,2026-03-02,6842,98,143,0.993,1.12
WR_009,2026-03-02,8992,72,75.5,1,1.05
WR_010,2026-03-02,7912,93,142,0.947,1.2
WR_011,2026-03-02,8392,86,115.2,0.905,0.89
WR_012,2026-03-02,9853,95,106,0.968,1.02
WR_001,2026-03-03,8258,107,150.5,0.973,0.99
WR_002,2026-03-03,13757,61,112.2,0.937,1.16
WR_003,2026-03-03,10951,59,110.1,0.958,0.69
WR_004,2026-03-03,10226,139,108.6,0.925,1.1
WR_005,2026-03-03,9034,148,74.7,0.932,1.26
WR_006,2026-03-03,6274,78,68.4,0.93,1.32
WR_007,2026-03-03,7538,75,96.8,0.946,0.87
WR_008,2026-03-03,10764,107,166,0.947,1.1
WR_009,2026-03-03,9197,63,115.4,0.999,0.83
WR_010,2026-03-03,12449,78,74.3,0.999,1.11
WR_011,2026-03-03,9862,145,105.3,0.964,0.96
WR_012,2026-03-03,9673,84,124.7,0.998,0.75
WR_001,2026-03-04,8891,75,108.9,0.918,1.26
WR_002,2026-03-04,7864,109,122.6,0.974,0.97
WR_003,2026-03-04,7029,62,136.6,0.893,1.22
WR_004,2026-03-04,8630,97,119,0.925,0.68
WR_005,2026-03-04,8520,71,99.6,0.945,1.01
WR_006,2026-03-04,8197,77,105.9,0.981,0.79
WR_007,2026-03-04,10781,74,99.7,0.989,1
WR_008,2026-03-04,7649,96,111.1,0.972,1.13
WR_009,2026-03-04,7418,86,102.5,0.999,1.07
WR_010,2026-03-04,6429,109,70.1,1,0.74
WR_011,2026-03-04,8739,90,84.5,0.952,1.18
WR_012,2026-03-04,7045,80,91.5,1,1.3
