athlete_id,date,steps,active_minutes,load_proxy,symmetry_proxy,impact_proxy
WR_005,2026-02-20,5899,114,64,0.939,0.85
WR_006,2026-02-20,6748,141,65.9,0.946,1.03
WR_007,2026-02-20,9542,64,125.6,0.994,0.75
WR_008,2026-02-20,9764,107,109.2,0.979,1.25
WR_009,2026-02-20,7926,35,124.3,0.932,1.05
WR_010,2026-02-20,10342,129,97.9,1,0.88
WR_011,2026-02-20,9623,79,104.4,0.938,1.16
WR_012,2026-02-20,6713,132,172.8,0.956,0.91
WR_001,2026-02-21,6225,52,73.9,1,1.09
WR_002,2026-02-21,4073,45,80.8,0.959,0.94
WR_003,2026-02-21,4725,78,73.2,0.951,1.1
WR_004,2026-02-21,5510,74,67.8,0.932,0.8
WR_005,2026-02-21,3736,55,121.9,0.92,0.93
WR_006,2026-02-21,4840,24,99.1,0.956,1.02
WR_007,2026-02-21,6443,24,53.3,0.988,0.99
WR_008,2026-02-21,3487,40,116,0.995,1.08
WR_009,2026-02-21,5887,48,69.9,0.934,1.23
WR_010,2026-02-21,6725,64,87.2,0.915,0.83
WR_011,2026-02-21,5523,63,98.5,0.908,0.72
WR_012,2026-02-21,3202,39,79.2,0.896,0.93
